,BiGG,BiGG_target
11276,M_4fe4s_c,M_3fe4s_c
11277,M_4fe4s_c,M_fe3_c
11278,M_4fe4s_c,M_h2o_c
11279,M_h2o2_c,M_3fe4s_c
11280,M_h2o2_c,M_fe3_c
11281,M_h2o2_c,M_h2o_c
11282,M_h_c,M_3fe4s_c
11283,M_h_c,M_fe3_c
11284,M_h_c,M_h2o_c
11285,M_gsn_c,M_gsn_p
11286,M_gsn_c,M_h_c
11287,M_h_p,M_gsn_p
11288,M_h_p,M_h_c
11289,M_cl_p,M_cl_c
11290,M_glcn_c,M_5dglcn_c
11291,M_glcn_c,M_h_c
11292,M_glcn_c,M_nadh_c
11293,M_nad_c,M_5dglcn_c
11294,M_nad_c,M_h_c
11295,M_nad_c,M_nadh_c
11296,M_h2o_c,M_glc__D_c
11297,M_h2o_c,M_xyl__D_c
11298,M_iprimv_c,M_glc__D_c
11299,M_iprimv_c,M_xyl__D_c
11300,M_2dglc_e,M_2dglc_p
11301,M_e4p_c,M_erthrs_c
11302,M_e4p_c,M_pi_c
11303,M_h2o_c,M_erthrs_c
11304,M_h2o_c,M_pi_c
11305,M_puacgam_c,M_uacgam_c
11306,M_udp_c,M_uacgam_c
11307,M_pi_c,M_pi_p
11308,M_h2o_c,M_pi_c
11309,M_h2o_c,M_rbl__D_c
11310,M_ru5p__D_c,M_pi_c
11311,M_ru5p__D_c,M_rbl__D_c
11312,M_atp_c,M_adp_c
11313,M_atp_c,M_h_c
11314,M_atp_c,M_sfp_c
11315,M_sf_c,M_adp_c
11316,M_sf_c,M_h_c
11317,M_sf_c,M_sfp_c
11318,M_h_c,M_dhps_c
11319,M_h_c,M_nad_c
11320,M_nadh_c,M_dhps_c
11321,M_nadh_c,M_nad_c
11322,M_sla_c,M_dhps_c
11323,M_sla_c,M_nad_c
11324,M_h_p,M_h_c
11325,M_h_p,M_leu__L_p
11326,M_leu__L_c,M_h_c
11327,M_leu__L_c,M_leu__L_p
11328,M_h_p,M_h_c
11329,M_h_p,M_ins_p
11330,M_ins_c,M_h_c
11331,M_ins_c,M_ins_p
11332,M_h_p,M_h_c
11333,M_h_p,M_indole_c
11334,M_indole_p,M_h_c
11335,M_indole_p,M_indole_c
11336,M_sq_e,M_sq_p
11337,M_h_p,M_h_c
11338,M_h_p,M_ile__L_c
11339,M_ile__L_p,M_h_c
11340,M_ile__L_p,M_ile__L_c
11341,M_gly_c,M_gly_p
11342,M_mal__L_c,M_h2o2_c
11343,M_mal__L_c,M_oaa_c
11344,M_o2_c,M_h2o2_c
11345,M_o2_c,M_oaa_c
11346,M_urate_e,M_urate_p
11347,M_cbl1_e,M_cbl1_p
11348,M_cbl1_e,M_h_c
11349,M_h_p,M_cbl1_p
11350,M_h_p,M_h_c
11351,M_cbi_e,M_cbi_p
11352,M_cbi_e,M_h_c
11353,M_h_p,M_cbi_p
11354,M_h_p,M_h_c
11355,M_nad_c,M_akg_c
11356,M_nad_c,M_h_c
11357,M_nad_c,M_nadh_c
11358,M_r2hglut_c,M_akg_c
11359,M_r2hglut_c,M_h_c
11360,M_r2hglut_c,M_nadh_c
11361,M_prpmn_c,M_ch4_c
11362,M_prpmn_c,M_prcp_c
11363,M_psuri_p,M_psuri_c
11364,M_akg_c,M_glu__L_c
11365,M_akg_c,M_mercppyr_c
11366,M_cys__L_c,M_glu__L_c
11367,M_cys__L_c,M_mercppyr_c
11368,M_fe3dcit_c,M_cit_c
11369,M_fe3dcit_c,M_fe2_c
11370,M_fe3dcit_c,M_h_c
11371,M_fe3dcit_c,M_nadp_c
11372,M_nadph_c,M_cit_c
11373,M_nadph_c,M_fe2_c
11374,M_nadph_c,M_h_c
11375,M_nadph_c,M_nadp_c
11376,M_ch4_c,M_ch4_p
11377,M_4hthr_c,M_gcald_c
11378,M_4hthr_c,M_gly_c
11379,M_2fe1s_c,M_h_c
11380,M_2fe1s_c,M_iscs_c
11381,M_2fe1s_c,M_iscu_2fe2s_c
11382,M_iscssh_c,M_h_c
11383,M_iscssh_c,M_iscs_c
11384,M_iscssh_c,M_iscu_2fe2s_c
11385,M_iscu_c,M_h_c
11386,M_iscu_c,M_iscs_c
11387,M_iscu_c,M_iscu_2fe2s_c
11388,M_g3p_c,M_glyald_c
11389,M_g3p_c,M_pi_c
11390,M_h2o_c,M_glyald_c
11391,M_h2o_c,M_pi_c
11392,M_amet_c,M_4crsol_c
11393,M_amet_c,M_dad_5_c
11394,M_amet_c,M_dhgly_c
11395,M_amet_c,M_h_c
11396,M_amet_c,M_met__L_c
11397,M_amet_c,M_nadp_c
11398,M_nadph_c,M_4crsol_c
11399,M_nadph_c,M_dad_5_c
11400,M_nadph_c,M_dhgly_c
11401,M_nadph_c,M_h_c
11402,M_nadph_c,M_met__L_c
11403,M_nadph_c,M_nadp_c
11404,M_tyr__L_c,M_4crsol_c
11405,M_tyr__L_c,M_dad_5_c
11406,M_tyr__L_c,M_dhgly_c
11407,M_tyr__L_c,M_h_c
11408,M_tyr__L_c,M_met__L_c
11409,M_tyr__L_c,M_nadp_c
11410,M_h_p,M_h_c
11411,M_h_p,M_metglcur_c
11412,M_metglcur_p,M_h_c
11413,M_metglcur_p,M_metglcur_c
11414,M_metglcur_e,M_metglcur_p
11415,M_inost_c,M_glcur_c
11416,M_inost_c,M_h2o_c
11417,M_inost_c,M_h_c
11418,M_o2_c,M_glcur_c
11419,M_o2_c,M_h2o_c
11420,M_o2_c,M_h_c
11421,M_atp_c,M_4mpetz_c
11422,M_atp_c,M_amp_c
11423,M_atp_c,M_co2_c
11424,M_atp_c,M_h2o_c
11425,M_atp_c,M_iscs_c
11426,M_atp_c,M_nadp_c
11427,M_atp_c,M_ppi_c
11428,M_dhgly_c,M_4mpetz_c
11429,M_dhgly_c,M_amp_c
11430,M_dhgly_c,M_co2_c
11431,M_dhgly_c,M_h2o_c
11432,M_dhgly_c,M_iscs_c
11433,M_dhgly_c,M_nadp_c
11434,M_dhgly_c,M_ppi_c
11435,M_dxyl5p_c,M_4mpetz_c
11436,M_dxyl5p_c,M_amp_c
11437,M_dxyl5p_c,M_co2_c
11438,M_dxyl5p_c,M_h2o_c
11439,M_dxyl5p_c,M_iscs_c
11440,M_dxyl5p_c,M_nadp_c
11441,M_dxyl5p_c,M_ppi_c
11442,M_h_c,M_4mpetz_c
11443,M_h_c,M_amp_c
11444,M_h_c,M_co2_c
11445,M_h_c,M_h2o_c
11446,M_h_c,M_iscs_c
11447,M_h_c,M_nadp_c
11448,M_h_c,M_ppi_c
11449,M_iscssh_c,M_4mpetz_c
11450,M_iscssh_c,M_amp_c
11451,M_iscssh_c,M_co2_c
11452,M_iscssh_c,M_h2o_c
11453,M_iscssh_c,M_iscs_c
11454,M_iscssh_c,M_nadp_c
11455,M_iscssh_c,M_ppi_c
11456,M_nadph_c,M_4mpetz_c
11457,M_nadph_c,M_amp_c
11458,M_nadph_c,M_co2_c
11459,M_nadph_c,M_h2o_c
11460,M_nadph_c,M_iscs_c
11461,M_nadph_c,M_nadp_c
11462,M_nadph_c,M_ppi_c
11463,M_3php_c,M_hpyr_c
11464,M_3php_c,M_pi_c
11465,M_h2o_c,M_hpyr_c
11466,M_h2o_c,M_pi_c
11467,M_atp_c,M_adp_c
11468,M_atp_c,M_h_c
11469,M_atp_c,M_psd5p_c
11470,M_psuri_c,M_adp_c
11471,M_psuri_c,M_h_c
11472,M_psuri_c,M_psd5p_c
11473,M_fmn_c,M_fmn_p
11474,M_mththf_e,M_mththf_p
11475,M_coa_c,M_accoa_c
11476,M_coa_c,M_dhap_c
11477,M_dhptdd_c,M_accoa_c
11478,M_dhptdd_c,M_dhap_c
11479,M_cu_c,M_cu_p
11480,M_f_p,M_f_e
11481,M_ddcap_c,M_1ddecg3p_c
11482,M_ddcap_c,M_h_c
11483,M_ddcap_c,M_pi_c
11484,M_glyc3p_c,M_1ddecg3p_c
11485,M_glyc3p_c,M_h_c
11486,M_glyc3p_c,M_pi_c
11487,M_cysi__L_e,M_cysi__L_p
11488,M_ser__L_c,M_ser__L_p
11489,M_nadp_c,M_3dhq_c
11490,M_nadp_c,M_h_c
11491,M_nadp_c,M_nadph_c
11492,M_quin_c,M_3dhq_c
11493,M_quin_c,M_h_c
11494,M_quin_c,M_nadph_c
11495,M_dhcur_c,M_nadp_c
11496,M_dhcur_c,M_thcur_c
11497,M_h_c,M_nadp_c
11498,M_h_c,M_thcur_c
11499,M_nadph_c,M_nadp_c
11500,M_nadph_c,M_thcur_c
11501,M_rhmn_c,M_h2o_c
11502,M_rhmn_c,M_lkdr_c
11503,M_3hbzcoa_c,M_3hbz_c
11504,M_3hbzcoa_c,M_coa_c
11505,M_h2o_c,M_3hbz_c
11506,M_h2o_c,M_coa_c
11507,M_amet_c,M_cxsam_c
11508,M_amet_c,M_h2o_c
11509,M_amet_c,M_phpyr_c
11510,M_pphn_c,M_cxsam_c
11511,M_pphn_c,M_h2o_c
11512,M_pphn_c,M_phpyr_c
11513,M_h_p,M_h_c
11514,M_h_p,M_thr__L_c
11515,M_thr__L_p,M_h_c
11516,M_thr__L_p,M_thr__L_c
11517,M_h_p,M_h_c
11518,M_h_p,M_ser__L_c
11519,M_ser__L_p,M_h_c
11520,M_ser__L_p,M_ser__L_c
11521,M_dhgly_c,M_glx_c
11522,M_dhgly_c,M_nh4_c
11523,M_h2o_c,M_glx_c
11524,M_h2o_c,M_nh4_c
11525,M_h_c,M_glx_c
11526,M_h_c,M_nh4_c
11527,M_gmplys_c,M_gmp_c
11528,M_gmplys_c,M_nalme_c
11529,M_h2o_c,M_gmp_c
11530,M_h2o_c,M_nalme_c
11531,M_4hthr_c,M_adp_c
11532,M_4hthr_c,M_h_c
11533,M_4hthr_c,M_phthr_c
11534,M_atp_c,M_adp_c
11535,M_atp_c,M_h_c
11536,M_atp_c,M_phthr_c
11537,M_btcoa_c,M_b2coa_c
11538,M_btcoa_c,M_fadh2_c
11539,M_fad_c,M_b2coa_c
11540,M_fad_c,M_fadh2_c
11541,M_accoa_c,M_acampnt_c
11542,M_accoa_c,M_coa_c
11543,M_ampnt_c,M_acampnt_c
11544,M_ampnt_c,M_coa_c
11545,M_ddcap_c,M_ddca_c
11546,M_ddcap_c,M_h_c
11547,M_ddcap_c,M_pi_c
11548,M_h2o_c,M_ddca_c
11549,M_h2o_c,M_h_c
11550,M_h2o_c,M_pi_c
11551,M_h_p,M_h_c
11552,M_h_p,M_urate_c
11553,M_urate_p,M_h_c
11554,M_urate_p,M_urate_c
11555,M_cs1_e,M_cs1_p
11556,M_adocbl_e,M_adocbl_p
11557,M_adocbl_e,M_h_c
11558,M_h_p,M_adocbl_p
11559,M_h_p,M_h_c
11560,M_h2o_c,M_glyc_c
11561,M_h2o_c,M_sq_c
11562,M_sqg_c,M_glyc_c
11563,M_sqg_c,M_sq_c
11564,M_ura_c,M_ura_p
11565,M_asp__L_p,M_asp__L_c
11566,M_fum_p,M_fum_c
11567,M_succ_p,M_succ_c
11568,M_nad_c,M_3dhq_c
11569,M_nad_c,M_h_c
11570,M_nad_c,M_nadh_c
11571,M_quin_c,M_3dhq_c
11572,M_quin_c,M_h_c
11573,M_quin_c,M_nadh_c
11574,M_lipa_p,M_12dgr181_p
11575,M_lipa_p,M_enlipa_p
11576,M_pe181_p,M_12dgr181_p
11577,M_pe181_p,M_enlipa_p
11578,M_atp_c,M_ade_c
11579,M_atp_c,M_rpntp_c
11580,M_mepn_c,M_ade_c
11581,M_mepn_c,M_rpntp_c
11582,M_h_c,M_12ppd__S_c
11583,M_h_c,M_nadp_c
11584,M_lald__L_c,M_12ppd__S_c
11585,M_lald__L_c,M_nadp_c
11586,M_nadph_c,M_12ppd__S_c
11587,M_nadph_c,M_nadp_c
11588,M_ctp_c,M_mococdp_c
11589,M_ctp_c,M_ppi_c
11590,M_h_c,M_mococdp_c
11591,M_h_c,M_ppi_c
11592,M_moco_c,M_mococdp_c
11593,M_moco_c,M_ppi_c
11594,M_10fthf_c,M_adp_c
11595,M_10fthf_c,M_h_c
11596,M_10fthf_c,M_pi_c
11597,M_10fthf_c,M_ppi_c
11598,M_2fe2s_c,M_adp_c
11599,M_2fe2s_c,M_h_c
11600,M_2fe2s_c,M_pi_c
11601,M_2fe2s_c,M_ppi_c
11602,M_2ohph_c,M_adp_c
11603,M_2ohph_c,M_h_c
11604,M_2ohph_c,M_pi_c
11605,M_2ohph_c,M_ppi_c
11606,M_4fe4s_c,M_adp_c
11607,M_4fe4s_c,M_h_c
11608,M_4fe4s_c,M_pi_c
11609,M_4fe4s_c,M_ppi_c
11610,M_ala__L_c,M_adp_c
11611,M_ala__L_c,M_h_c
11612,M_ala__L_c,M_pi_c
11613,M_ala__L_c,M_ppi_c
11614,M_amet_c,M_adp_c
11615,M_amet_c,M_h_c
11616,M_amet_c,M_pi_c
11617,M_amet_c,M_ppi_c
11618,M_arg__L_c,M_adp_c
11619,M_arg__L_c,M_h_c
11620,M_arg__L_c,M_pi_c
11621,M_arg__L_c,M_ppi_c
11622,M_asn__L_c,M_adp_c
11623,M_asn__L_c,M_h_c
11624,M_asn__L_c,M_pi_c
11625,M_asn__L_c,M_ppi_c
11626,M_asp__L_c,M_adp_c
11627,M_asp__L_c,M_h_c
11628,M_asp__L_c,M_pi_c
11629,M_asp__L_c,M_ppi_c
11630,M_atp_c,M_adp_c
11631,M_atp_c,M_h_c
11632,M_atp_c,M_pi_c
11633,M_atp_c,M_ppi_c
11634,M_btn_c,M_adp_c
11635,M_btn_c,M_h_c
11636,M_btn_c,M_pi_c
11637,M_btn_c,M_ppi_c
11638,M_ca2_c,M_adp_c
11639,M_ca2_c,M_h_c
11640,M_ca2_c,M_pi_c
11641,M_ca2_c,M_ppi_c
11642,M_cl_c,M_adp_c
11643,M_cl_c,M_h_c
11644,M_cl_c,M_pi_c
11645,M_cl_c,M_ppi_c
11646,M_coa_c,M_adp_c
11647,M_coa_c,M_h_c
11648,M_coa_c,M_pi_c
11649,M_coa_c,M_ppi_c
11650,M_cobalt2_c,M_adp_c
11651,M_cobalt2_c,M_h_c
11652,M_cobalt2_c,M_pi_c
11653,M_cobalt2_c,M_ppi_c
11654,M_ctp_c,M_adp_c
11655,M_ctp_c,M_h_c
11656,M_ctp_c,M_pi_c
11657,M_ctp_c,M_ppi_c
11658,M_cu2_c,M_adp_c
11659,M_cu2_c,M_h_c
11660,M_cu2_c,M_pi_c
11661,M_cu2_c,M_ppi_c
11662,M_cys__L_c,M_adp_c
11663,M_cys__L_c,M_h_c
11664,M_cys__L_c,M_pi_c
11665,M_cys__L_c,M_ppi_c
11666,M_datp_c,M_adp_c
11667,M_datp_c,M_h_c
11668,M_datp_c,M_pi_c
11669,M_datp_c,M_ppi_c
11670,M_dctp_c,M_adp_c
11671,M_dctp_c,M_h_c
11672,M_dctp_c,M_pi_c
11673,M_dctp_c,M_ppi_c
11674,M_dgtp_c,M_adp_c
11675,M_dgtp_c,M_h_c
11676,M_dgtp_c,M_pi_c
11677,M_dgtp_c,M_ppi_c
11678,M_dttp_c,M_adp_c
11679,M_dttp_c,M_h_c
11680,M_dttp_c,M_pi_c
11681,M_dttp_c,M_ppi_c
11682,M_fad_c,M_adp_c
11683,M_fad_c,M_h_c
11684,M_fad_c,M_pi_c
11685,M_fad_c,M_ppi_c
11686,M_fe2_c,M_adp_c
11687,M_fe2_c,M_h_c
11688,M_fe2_c,M_pi_c
11689,M_fe2_c,M_ppi_c
11690,M_fe3_c,M_adp_c
11691,M_fe3_c,M_h_c
11692,M_fe3_c,M_pi_c
11693,M_fe3_c,M_ppi_c
11694,M_gln__L_c,M_adp_c
11695,M_gln__L_c,M_h_c
11696,M_gln__L_c,M_pi_c
11697,M_gln__L_c,M_ppi_c
11698,M_glu__L_c,M_adp_c
11699,M_glu__L_c,M_h_c
11700,M_glu__L_c,M_pi_c
11701,M_glu__L_c,M_ppi_c
11702,M_gly_c,M_adp_c
11703,M_gly_c,M_h_c
11704,M_gly_c,M_pi_c
11705,M_gly_c,M_ppi_c
11706,M_gtp_c,M_adp_c
11707,M_gtp_c,M_h_c
11708,M_gtp_c,M_pi_c
11709,M_gtp_c,M_ppi_c
11710,M_h2o_c,M_adp_c
11711,M_h2o_c,M_h_c
11712,M_h2o_c,M_pi_c
11713,M_h2o_c,M_ppi_c
11714,M_his__L_c,M_adp_c
11715,M_his__L_c,M_h_c
11716,M_his__L_c,M_pi_c
11717,M_his__L_c,M_ppi_c
11718,M_ile__L_c,M_adp_c
11719,M_ile__L_c,M_h_c
11720,M_ile__L_c,M_pi_c
11721,M_ile__L_c,M_ppi_c
11722,M_k_c,M_adp_c
11723,M_k_c,M_h_c
11724,M_k_c,M_pi_c
11725,M_k_c,M_ppi_c
11726,M_kdo2lipid4_e,M_adp_c
11727,M_kdo2lipid4_e,M_h_c
11728,M_kdo2lipid4_e,M_pi_c
11729,M_kdo2lipid4_e,M_ppi_c
11730,M_leu__L_c,M_adp_c
11731,M_leu__L_c,M_h_c
11732,M_leu__L_c,M_pi_c
11733,M_leu__L_c,M_ppi_c
11734,M_lys__L_c,M_adp_c
11735,M_lys__L_c,M_h_c
11736,M_lys__L_c,M_pi_c
11737,M_lys__L_c,M_ppi_c
11738,M_met__L_c,M_adp_c
11739,M_met__L_c,M_h_c
11740,M_met__L_c,M_pi_c
11741,M_met__L_c,M_ppi_c
11742,M_mg2_c,M_adp_c
11743,M_mg2_c,M_h_c
11744,M_mg2_c,M_pi_c
11745,M_mg2_c,M_ppi_c
11746,M_mlthf_c,M_adp_c
11747,M_mlthf_c,M_h_c
11748,M_mlthf_c,M_pi_c
11749,M_mlthf_c,M_ppi_c
11750,M_mn2_c,M_adp_c
11751,M_mn2_c,M_h_c
11752,M_mn2_c,M_pi_c
11753,M_mn2_c,M_ppi_c
11754,M_mobd_c,M_adp_c
11755,M_mobd_c,M_h_c
11756,M_mobd_c,M_pi_c
11757,M_mobd_c,M_ppi_c
11758,M_murein5px4p_p,M_adp_c
11759,M_murein5px4p_p,M_h_c
11760,M_murein5px4p_p,M_pi_c
11761,M_murein5px4p_p,M_ppi_c
11762,M_nad_c,M_adp_c
11763,M_nad_c,M_h_c
11764,M_nad_c,M_pi_c
11765,M_nad_c,M_ppi_c
11766,M_nadp_c,M_adp_c
11767,M_nadp_c,M_h_c
11768,M_nadp_c,M_pi_c
11769,M_nadp_c,M_ppi_c
11770,M_nh4_c,M_adp_c
11771,M_nh4_c,M_h_c
11772,M_nh4_c,M_pi_c
11773,M_nh4_c,M_ppi_c
11774,M_ni2_c,M_adp_c
11775,M_ni2_c,M_h_c
11776,M_ni2_c,M_pi_c
11777,M_ni2_c,M_ppi_c
11778,M_pe160_p,M_adp_c
11779,M_pe160_p,M_h_c
11780,M_pe160_p,M_pi_c
11781,M_pe160_p,M_ppi_c
11782,M_pe161_p,M_adp_c
11783,M_pe161_p,M_h_c
11784,M_pe161_p,M_pi_c
11785,M_pe161_p,M_ppi_c
11786,M_phe__L_c,M_adp_c
11787,M_phe__L_c,M_h_c
11788,M_phe__L_c,M_pi_c
11789,M_phe__L_c,M_ppi_c
11790,M_pheme_c,M_adp_c
11791,M_pheme_c,M_h_c
11792,M_pheme_c,M_pi_c
11793,M_pheme_c,M_ppi_c
11794,M_pro__L_c,M_adp_c
11795,M_pro__L_c,M_h_c
11796,M_pro__L_c,M_pi_c
11797,M_pro__L_c,M_ppi_c
11798,M_pydx5p_c,M_adp_c
11799,M_pydx5p_c,M_h_c
11800,M_pydx5p_c,M_pi_c
11801,M_pydx5p_c,M_ppi_c
11802,M_ribflv_c,M_adp_c
11803,M_ribflv_c,M_h_c
11804,M_ribflv_c,M_pi_c
11805,M_ribflv_c,M_ppi_c
11806,M_ser__L_c,M_adp_c
11807,M_ser__L_c,M_h_c
11808,M_ser__L_c,M_pi_c
11809,M_ser__L_c,M_ppi_c
11810,M_sheme_c,M_adp_c
11811,M_sheme_c,M_h_c
11812,M_sheme_c,M_pi_c
11813,M_sheme_c,M_ppi_c
11814,M_so4_c,M_adp_c
11815,M_so4_c,M_h_c
11816,M_so4_c,M_pi_c
11817,M_so4_c,M_ppi_c
11818,M_succoa_c,M_adp_c
11819,M_succoa_c,M_h_c
11820,M_succoa_c,M_pi_c
11821,M_succoa_c,M_ppi_c
11822,M_thf_c,M_adp_c
11823,M_thf_c,M_h_c
11824,M_thf_c,M_pi_c
11825,M_thf_c,M_ppi_c
11826,M_thmpp_c,M_adp_c
11827,M_thmpp_c,M_h_c
11828,M_thmpp_c,M_pi_c
11829,M_thmpp_c,M_ppi_c
11830,M_thr__L_c,M_adp_c
11831,M_thr__L_c,M_h_c
11832,M_thr__L_c,M_pi_c
11833,M_thr__L_c,M_ppi_c
11834,M_trp__L_c,M_adp_c
11835,M_trp__L_c,M_h_c
11836,M_trp__L_c,M_pi_c
11837,M_trp__L_c,M_ppi_c
11838,M_tyr__L_c,M_adp_c
11839,M_tyr__L_c,M_h_c
11840,M_tyr__L_c,M_pi_c
11841,M_tyr__L_c,M_ppi_c
11842,M_udcpdp_c,M_adp_c
11843,M_udcpdp_c,M_h_c
11844,M_udcpdp_c,M_pi_c
11845,M_udcpdp_c,M_ppi_c
11846,M_utp_c,M_adp_c
11847,M_utp_c,M_h_c
11848,M_utp_c,M_pi_c
11849,M_utp_c,M_ppi_c
11850,M_val__L_c,M_adp_c
11851,M_val__L_c,M_h_c
11852,M_val__L_c,M_pi_c
11853,M_val__L_c,M_ppi_c
11854,M_zn2_c,M_adp_c
11855,M_zn2_c,M_h_c
11856,M_zn2_c,M_pi_c
11857,M_zn2_c,M_ppi_c
11858,M_10fthf_c,M_adp_c
11859,M_10fthf_c,M_h_c
11860,M_10fthf_c,M_pi_c
11861,M_10fthf_c,M_ppi_c
11862,M_2dmmql8_c,M_adp_c
11863,M_2dmmql8_c,M_h_c
11864,M_2dmmql8_c,M_pi_c
11865,M_2dmmql8_c,M_ppi_c
11866,M_2fe2s_c,M_adp_c
11867,M_2fe2s_c,M_h_c
11868,M_2fe2s_c,M_pi_c
11869,M_2fe2s_c,M_ppi_c
11870,M_4fe4s_c,M_adp_c
11871,M_4fe4s_c,M_h_c
11872,M_4fe4s_c,M_pi_c
11873,M_4fe4s_c,M_ppi_c
11874,M_5mthf_c,M_adp_c
11875,M_5mthf_c,M_h_c
11876,M_5mthf_c,M_pi_c
11877,M_5mthf_c,M_ppi_c
11878,M_accoa_c,M_adp_c
11879,M_accoa_c,M_h_c
11880,M_accoa_c,M_pi_c
11881,M_accoa_c,M_ppi_c
11882,M_adocbl_c,M_adp_c
11883,M_adocbl_c,M_h_c
11884,M_adocbl_c,M_pi_c
11885,M_adocbl_c,M_ppi_c
11886,M_ala__L_c,M_adp_c
11887,M_ala__L_c,M_h_c
11888,M_ala__L_c,M_pi_c
11889,M_ala__L_c,M_ppi_c
11890,M_amet_c,M_adp_c
11891,M_amet_c,M_h_c
11892,M_amet_c,M_pi_c
11893,M_amet_c,M_ppi_c
11894,M_arg__L_c,M_adp_c
11895,M_arg__L_c,M_h_c
11896,M_arg__L_c,M_pi_c
11897,M_arg__L_c,M_ppi_c
11898,M_asn__L_c,M_adp_c
11899,M_asn__L_c,M_h_c
11900,M_asn__L_c,M_pi_c
11901,M_asn__L_c,M_ppi_c
11902,M_asp__L_c,M_adp_c
11903,M_asp__L_c,M_h_c
11904,M_asp__L_c,M_pi_c
11905,M_asp__L_c,M_ppi_c
11906,M_atp_c,M_adp_c
11907,M_atp_c,M_h_c
11908,M_atp_c,M_pi_c
11909,M_atp_c,M_ppi_c
11910,M_btn_c,M_adp_c
11911,M_btn_c,M_h_c
11912,M_btn_c,M_pi_c
11913,M_btn_c,M_ppi_c
11914,M_ca2_c,M_adp_c
11915,M_ca2_c,M_h_c
11916,M_ca2_c,M_pi_c
11917,M_ca2_c,M_ppi_c
11918,M_chor_c,M_adp_c
11919,M_chor_c,M_h_c
11920,M_chor_c,M_pi_c
11921,M_chor_c,M_ppi_c
11922,M_cl_c,M_adp_c
11923,M_cl_c,M_h_c
11924,M_cl_c,M_pi_c
11925,M_cl_c,M_ppi_c
11926,M_clpn160_p,M_adp_c
11927,M_clpn160_p,M_h_c
11928,M_clpn160_p,M_pi_c
11929,M_clpn160_p,M_ppi_c
11930,M_clpn161_p,M_adp_c
11931,M_clpn161_p,M_h_c
11932,M_clpn161_p,M_pi_c
11933,M_clpn161_p,M_ppi_c
11934,M_clpn181_p,M_adp_c
11935,M_clpn181_p,M_h_c
11936,M_clpn181_p,M_pi_c
11937,M_clpn181_p,M_ppi_c
11938,M_coa_c,M_adp_c
11939,M_coa_c,M_h_c
11940,M_coa_c,M_pi_c
11941,M_coa_c,M_ppi_c
11942,M_cobalt2_c,M_adp_c
11943,M_cobalt2_c,M_h_c
11944,M_cobalt2_c,M_pi_c
11945,M_cobalt2_c,M_ppi_c
11946,M_colipa_e,M_adp_c
11947,M_colipa_e,M_h_c
11948,M_colipa_e,M_pi_c
11949,M_colipa_e,M_ppi_c
11950,M_ctp_c,M_adp_c
11951,M_ctp_c,M_h_c
11952,M_ctp_c,M_pi_c
11953,M_ctp_c,M_ppi_c
11954,M_cu2_c,M_adp_c
11955,M_cu2_c,M_h_c
11956,M_cu2_c,M_pi_c
11957,M_cu2_c,M_ppi_c
11958,M_cys__L_c,M_adp_c
11959,M_cys__L_c,M_h_c
11960,M_cys__L_c,M_pi_c
11961,M_cys__L_c,M_ppi_c
11962,M_datp_c,M_adp_c
11963,M_datp_c,M_h_c
11964,M_datp_c,M_pi_c
11965,M_datp_c,M_ppi_c
11966,M_dctp_c,M_adp_c
11967,M_dctp_c,M_h_c
11968,M_dctp_c,M_pi_c
11969,M_dctp_c,M_ppi_c
11970,M_dgtp_c,M_adp_c
11971,M_dgtp_c,M_h_c
11972,M_dgtp_c,M_pi_c
11973,M_dgtp_c,M_ppi_c
11974,M_dttp_c,M_adp_c
11975,M_dttp_c,M_h_c
11976,M_dttp_c,M_pi_c
11977,M_dttp_c,M_ppi_c
11978,M_enter_c,M_adp_c
11979,M_enter_c,M_h_c
11980,M_enter_c,M_pi_c
11981,M_enter_c,M_ppi_c
11982,M_fad_c,M_adp_c
11983,M_fad_c,M_h_c
11984,M_fad_c,M_pi_c
11985,M_fad_c,M_ppi_c
11986,M_fe2_c,M_adp_c
11987,M_fe2_c,M_h_c
11988,M_fe2_c,M_pi_c
11989,M_fe2_c,M_ppi_c
11990,M_fe3_c,M_adp_c
11991,M_fe3_c,M_h_c
11992,M_fe3_c,M_pi_c
11993,M_fe3_c,M_ppi_c
11994,M_gln__L_c,M_adp_c
11995,M_gln__L_c,M_h_c
11996,M_gln__L_c,M_pi_c
11997,M_gln__L_c,M_ppi_c
11998,M_glu__L_c,M_adp_c
11999,M_glu__L_c,M_h_c
12000,M_glu__L_c,M_pi_c
12001,M_glu__L_c,M_ppi_c
12002,M_gly_c,M_adp_c
12003,M_gly_c,M_h_c
12004,M_gly_c,M_pi_c
12005,M_gly_c,M_ppi_c
12006,M_glycogen_c,M_adp_c
12007,M_glycogen_c,M_h_c
12008,M_glycogen_c,M_pi_c
12009,M_glycogen_c,M_ppi_c
12010,M_gthrd_c,M_adp_c
12011,M_gthrd_c,M_h_c
12012,M_gthrd_c,M_pi_c
12013,M_gthrd_c,M_ppi_c
12014,M_gtp_c,M_adp_c
12015,M_gtp_c,M_h_c
12016,M_gtp_c,M_pi_c
12017,M_gtp_c,M_ppi_c
12018,M_h2o_c,M_adp_c
12019,M_h2o_c,M_h_c
12020,M_h2o_c,M_pi_c
12021,M_h2o_c,M_ppi_c
12022,M_hemeO_c,M_adp_c
12023,M_hemeO_c,M_h_c
12024,M_hemeO_c,M_pi_c
12025,M_hemeO_c,M_ppi_c
12026,M_his__L_c,M_adp_c
12027,M_his__L_c,M_h_c
