MNXM,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
MNXM1104432,9.942733134920635,-1.7390736541530203,9.942733134920635,0.6673665175946919,0.24325846760776557,342.297,320.12100000000004,342.11621152399994,136,0,0.18673230356925163,-0.39356651509080415,0.39356651509080415,0.18673230356925163,0.6521739130434783,1.2608695652173914,1.826086956521739,16.726699994169373,9.968734427281913,2.4954477468051306,-2.4473039150710916,2.27912405957938,-2.6399622523825736,4.931277215713149,-0.3547683339369297,2.114861902481823,378.0184383617948,17.309036597829,11.99016988966061,11.99016988966061,10.810968167888424,7.07902568048413,7.07902568048413,5.526831882757002,5.526831882757002,3.978972609908435,3.978972609908435,2.5696940534201476,2.5696940534201476,-0.43999999999999995,108711.66777880747,18.89235232228663,7.630403592249655,3.6467229106733217,130.43645768522254,55.062808020125786,48.83173110198641,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,55.062808020125786,0.0,0.0,0.0,0.0,61.411784560656834,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.47776764840835,14.210588861400147,0.0,0.0,0.0,0.0,0.0,0.0,189.52999999999997,74.62554848968267,35.745691763884935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.31711625624085,15.261925941672967,0.0,0.0,76.48660504325187,0.0,0.0,0.0,-15.570181379650629,-1.345016271940874,0.0,1.0,23,8,11,0,2,2,0,0,0,11,8,11,4,0,2,2,2,-5.397199999999993,68.61940000000004,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM1105842,9.119537037037038,-1.5689351851851854,9.119537037037038,0.5257870370370368,0.29015285452995804,180.156,168.05999999999997,180.063388104,72,0,0.183570328512782,-0.3935665160029449,0.3935665160029449,0.183570328512782,0.9166666666666666,1.5,2.0,16.639742085644873,9.995184470406004,2.4192139786332736,-2.368817634024755,2.1844363674643166,-2.579051239604407,4.874163848085258,-0.28611144188896825,2.6344089870615974,146.2188491003481,9.300964908321225,6.238174395098331,6.238174395098331,5.574586062669973,3.562009469593711,3.562009469593711,2.719449317389575,2.719449317389575,1.867059489777345,1.867059489777345,1.0817338105856498,1.0817338105856498,-0.24000000000000002,454.5175035427365,9.845034013605442,3.6489161032347726,1.5817587586505184,68.64284443677029,30.269499928003576,24.41586555099321,6.290026729335213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.606881964512918,30.269499928003576,0.0,0.0,0.0,0.0,30.70589228032842,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.84541121904486,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,110.38000000000001,37.312774244841336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,25.532636974203527,4.575925925925926,0.0,0.0,44.65722222222222,0.0,0.0,0.0,-7.040694444444446,-0.5257870370370368,0.0,1.0,12,5,6,0,1,1,0,0,0,6,5,6,1,0,1,1,1,-3.2214000000000005,35.986,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM1106022,9.838983134920635,-1.7220653817082396,9.838983134920635,0.6671744824472996,0.24325846760776557,342.297,320.12100000000004,342.11621152399994,136,0,0.1893215260167713,-0.39356651500903517,0.39356651500903517,0.1893215260167713,0.5652173913043478,0.9130434782608695,1.2173913043478262,16.785047883929305,9.979275402439402,2.4897853384730406,-2.4406870330330457,2.2735836716398583,-2.633022834608863,4.9173832923042635,-0.37601844612798907,2.070727962317048,344.0184383617948,17.309036597829,11.99016988966061,11.99016988966061,10.810968167888422,7.07902568048413,7.07902568048413,5.5306361072950265,5.5306361072950265,3.9651449558061613,3.9651449558061613,2.491815902845902,2.491815902845902,-0.43999999999999995,109799.154346405,18.89235232228663,7.630403592249655,3.6467229106733217,130.43645768522254,55.06280802012578,48.83173110198641,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,55.06280802012578,0.0,0.0,0.0,0.0,61.411784560656834,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.47776764840835,14.210588861400147,0.0,0.0,0.0,0.0,0.0,0.0,189.52999999999997,74.62554848968267,30.63916436904423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.423643651081555,15.314740173847317,0.0,0.0,76.44390993743177,0.0,0.0,0.0,-15.590967813051149,-1.3343489648945992,0.0,1.0,23,8,11,0,2,2,0,0,0,11,8,11,4,0,2,2,2,-5.397199999999993,68.61940000000004,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM1104180,9.997825727513227,-2.2217479213907794,9.997825727513227,0.6686328157806325,0.2378914345193498,342.297,320.12100000000004,342.11621152399994,136,0,0.2235503336827939,-0.39356651499978823,0.39356651499978823,0.2235503336827939,0.782608695652174,1.391304347826087,1.8695652173913044,16.80720479669425,9.986667178387355,2.5782674559547676,-2.4276751930714022,2.3533696597192524,-2.622781479669628,4.979620874881744,-0.3832163366504219,2.1772696581273263,393.2032272794937,17.361442840636293,12.042576132467907,12.042576132467907,10.806896738665586,7.0494601849480585,7.0494601849480585,5.559383362018338,5.559383362018338,4.070325339078978,4.070325339078978,2.6313159666862083,2.6313159666862083,-0.43999999999999995,120494.87399444074,18.89235232228663,7.207281294562587,3.2268020699807716,130.43645768522254,55.062808020125786,49.33464667875103,6.290026729335213,5.7871111525705965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,55.062808020125786,0.0,0.0,0.0,0.0,54.80490259614392,19.820645893538753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.47776764840835,14.210588861400147,0.0,0.0,0.0,0.0,0.0,0.0,189.52999999999997,74.62554848968267,30.63916436904423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.423643651081555,15.4463210978836,0.0,0.0,76.66677810321659,0.0,-2.2217479213907794,0.0,-12.652261642311249,-2.3224229707315,0.0,1.0,23,8,11,0,2,2,0,0,0,11,8,11,5,0,2,2,2,-5.395599999999993,68.64140000000003,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM1106000,9.942733134920635,-1.7390736541530194,9.942733134920635,0.6673665175946919,0.24325846760776557,342.297,320.12100000000004,342.11621152399994,136,0,0.18673230356925163,-0.39356651509080415,0.39356651509080415,0.18673230356925163,0.6521739130434783,1.2608695652173914,1.826086956521739,16.726699994169362,9.968734427281914,2.495447746805128,-2.447303915071095,2.2791240595793756,-2.6399622523825785,4.931277215713147,-0.3547683339369298,2.1148619024818234,378.01843836179484,17.309036597829,11.99016988966061,11.99016988966061,10.810968167888422,7.07902568048413,7.07902568048413,5.526831882757004,5.526831882757004,3.978972609908436,3.978972609908436,2.5696940534201467,2.5696940534201467,-0.43999999999999995,108711.66777880747,18.89235232228663,7.630403592249655,3.6467229106733217,130.43645768522254,55.062808020125786,48.83173110198641,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,55.062808020125786,0.0,0.0,0.0,0.0,61.41178456065684,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.47776764840835,14.210588861400147,0.0,0.0,0.0,0.0,0.0,0.0,189.52999999999997,74.62554848968267,35.745691763884935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.31711625624085,15.261925941672967,0.0,0.0,76.48660504325187,0.0,0.0,0.0,-15.570181379650629,-1.3450162719408745,0.0,1.0,23,8,11,0,2,2,0,0,0,11,8,11,4,0,2,2,2,-5.397199999999993,68.61940000000004,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM1104130,11.312433033366604,-2.2278165083111166,11.312433033366604,0.8434913604048266,0.05709698078424892,1153.0020000000013,1080.4260000000002,1152.3803286240002,456,0,0.18673275214983254,-0.39356651509080415,0.39356651509080415,0.18673275214983254,0.19230769230769232,0.3717948717948718,0.5897435897435898,16.789980196681146,9.948174783227055,2.5822394209520163,-2.496710635720415,2.3745138358209665,-2.68128222790712,5.005730916764406,-0.3975021419547347,0.9468538355568079,1805.1128124281463,57.3493950453678,40.75014736247197,40.75014736247197,36.992878693980664,24.6641067349362,24.6641067349362,19.563744709594115,19.563744709594115,14.538538210563855,14.538538210563855,10.009495267592618,10.009495267592618,-1.4400000000000006,4.167747028670441e+16,64.12781678159365,27.513633550309212,12.942098480162288,439.40452392748387,179.02934848073681,170.91105885695245,44.030187105346485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.24817375159042,179.02934848073681,0.0,0.0,0.0,0.0,214.94124596229892,46.24817375159042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.6395497952257,61.57921839940064,0.0,0.0,0.0,0.0,0.0,0.0,585.2800000000002,261.1894197138894,117.45013008133627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.57921839940064,71.94321317674117,0.0,0.0,242.9553348495266,0.0,0.0,0.0,-67.375342338677,-6.856539020924096,0.0,1.0,78,23,36,0,7,7,0,0,0,36,23,36,19,0,7,7,7,-16.276200000000024,231.78639999999962,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM1104039,11.079784113040475,-2.1159392149082326,11.079784113040475,0.810759790579898,0.08192088793462374,828.7200000000009,776.3040000000003,828.2746817840001,328,0,0.18673275214983254,-0.39356651509080415,0.39356651509080415,0.18673275214983254,0.26785714285714285,0.5178571428571429,0.8214285714285714,16.773724320375447,9.950771262896001,2.5595458441426806,-2.4910675418540524,2.3508837133223595,-2.6763245548720427,4.985128003958436,-0.39247105931957443,1.2243086468910005,1198.474275807321,41.3332516663523,29.246156373347425,29.246156373347425,26.520114483543757,17.630074313155394,17.630074313155394,13.948979578859273,13.948979578859273,10.314711970301692,10.314711970301692,7.033574781923642,7.033574781923642,-1.0400000000000003,1012486287629.7582,46.033675964570875,19.561288236974065,9.156810533788228,315.8172974305792,129.4427322964925,122.07932775496603,31.450133646676065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.03440982256459,129.4427322964925,0.0,0.0,0.0,0.0,153.5294614016421,33.03440982256459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.37483693649864,42.63176658420044,0.0,0.0,0.0,0.0,0.0,0.0,426.9800000000001,186.56387122420668,86.810965712292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.63176658420044,49.07246782718103,0.0,0.0,175.5344198715045,0.0,0.0,0.0,-45.76604081952771,-4.507513545824505,0.0,1.0,56,17,26,0,5,5,0,0,0,26,17,26,13,0,5,5,5,-11.924600000000018,166.51959999999997,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM1104617,10.858558750731195,-2.0202710158018045,10.858558750731195,0.7835685018830683,0.10283591261290713,666.5790000000005,624.2430000000003,666.2218583639999,264,0,0.18673275214983254,-0.39356651509080415,0.39356651509080415,0.18673275214983254,0.3333333333333333,0.6444444444444445,1.0222222222222221,16.764015837987667,9.953412176790174,2.5457698210428426,-2.485137753524978,2.3362110650247647,-2.67120506889114,4.972950833591919,-0.3872548986455075,1.431490707654724,910.1197144088387,33.325179976844545,23.494160878785156,23.494160878785156,21.283732378325315,14.113058102264977,14.113058102264977,11.141597013491852,11.141597013491852,8.202798850170609,8.202798850170609,5.545614539089144,5.545614539089144,-0.8400000000000002,4930926231.852399,36.98659432347678,15.584880611704925,7.436338183053095,254.02368418212683,104.64942420437026,97.66346220397283,25.16010691734085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.427527858051672,104.64942420437026,0.0,0.0,0.0,0.0,122.82356912131367,26.427527858051672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.74248050713516,33.15804067660034,0.0,0.0,0.0,0.0,0.0,0.0,347.83000000000004,149.25109697936534,71.49138352776987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.15804067660034,37.698594124478596,0.0,0.0,142.13560924607918,0.0,0.0,0.0,-35.281389991715024,-3.38614671217609,0.0,1.0,45,14,21,0,4,4,0,0,0,21,14,21,10,0,4,4,4,-9.748800000000012,133.88620000000003,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM1104527,10.602743790417403,-1.9090540490887717,10.602743790417403,0.7412176646900956,0.15358856065902932,504.43800000000005,472.1820000000003,504.1690349439998,200,0,0.18673275214001456,-0.39356651509080415,0.39356651509080415,0.18673275214001456,0.4411764705882353,0.8529411764705882,1.3529411764705883,16.750853682366596,9.95829920930733,2.527250694887194,-2.4736946892511265,2.3158636212189516,-2.6615296139842717,4.957127984209168,-0.3773227304437223,1.7163860196627923,635.0746547602489,25.317108287336772,17.742165384222886,17.742165384222886,16.04735027310688,10.596041891374554,10.596041891374554,8.334214448124431,8.334214448124431,6.090885730039521,6.090885730039521,4.057654296254644,4.057654296254644,-0.64,23576284.26825457,27.93949519870601,11.608105464840287,5.371071615873201,192.23007093367465,79.85611611224802,73.24759665297962,18.870080188005637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.820645893538753,79.85611611224802,0.0,0.0,0.0,0.0,92.11767684098525,19.820645893538753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.11012407777176,23.684314769000245,0.0,0.0,0.0,0.0,0.0,0.0,268.67999999999995,111.938322734524,56.17180134324775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.684314769000245,26.402342953760844,0.0,0.0,109.06317342599954,0.0,0.0,0.0,-25.14430449669312,-2.3212118830672503,0.0,1.0,34,11,16,0,3,3,0,0,0,16,11,16,7,0,3,3,3,-7.572999999999989,101.25280000000001,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM1108175,9.119537037037038,-1.5689351851851854,9.119537037037038,0.5257870370370368,0.29015285452995804,180.156,168.05999999999997,180.063388104,72,0,0.183570328512782,-0.3935665160029449,0.3935665160029449,0.183570328512782,0.9166666666666666,1.5,2.0,16.639742085644873,9.995184470406004,2.4192139786332736,-2.368817634024755,2.1844363674643166,-2.579051239604407,4.874163848085258,-0.28611144188896825,2.6344089870615974,146.2188491003481,9.300964908321225,6.238174395098331,6.238174395098331,5.574586062669973,3.562009469593711,3.562009469593711,2.719449317389575,2.719449317389575,1.867059489777345,1.867059489777345,1.0817338105856498,1.0817338105856498,-0.24000000000000002,454.5175035427365,9.845034013605442,3.6489161032347726,1.5817587586505184,68.64284443677029,30.269499928003576,24.41586555099321,6.290026729335213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.606881964512918,30.269499928003576,0.0,0.0,0.0,0.0,30.70589228032842,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.84541121904486,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,110.38000000000001,37.312774244841336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,25.532636974203527,4.575925925925926,0.0,0.0,44.65722222222222,0.0,0.0,0.0,-7.040694444444446,-0.5257870370370368,0.0,1.0,12,5,6,0,1,1,0,0,0,6,5,6,1,0,1,1,1,-3.2214000000000005,35.986,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM1105810,9.24712962962963,-2.159907407407407,9.24712962962963,0.5272453703703697,0.3055865708949447,180.156,168.05999999999997,180.063388104,72,0,0.2186094439193431,-0.3935662824119154,0.3935662824119154,0.2186094439193431,1.25,1.8333333333333333,2.0833333333333335,16.675748677881664,10.066421265774476,2.5218895717030025,-2.221817913274041,2.2773910564205373,-2.4557934660846255,4.942323208793914,-0.24757608537507939,2.724112234103965,162.11730005192322,9.35337115112852,6.290580637905626,6.290580637905626,5.547859264128099,3.529429997224041,3.529429997224041,2.7772339498880734,2.7772339498880734,1.9285123728514388,1.9285123728514388,1.147765006971709,1.147765006971709,-0.24000000000000002,495.61958654655336,9.845034013605442,3.249570651732814,1.3266768697071722,68.64284443677028,30.269499928003576,18.31189916324491,0.0,5.7871111525705965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,30.269499928003576,0.0,0.0,0.0,0.0,24.099010315815505,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.845411219044855,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,110.38000000000001,37.312774244841336,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,20.426109579362823,4.627314814814815,0.0,0.0,44.67946759259259,0.0,-2.159907407407407,0.0,-4.03800925925926,-1.3588657407407405,0.0,1.0,12,5,6,0,1,1,0,0,0,6,5,6,2,0,1,1,1,-3.2197999999999998,36.008,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM726888,9.942733134920635,-1.7390736541530194,9.942733134920635,0.6673665175946919,0.24325846760776557,342.297,320.12100000000004,342.11621152399994,136,0,0.18673230356925163,-0.39356651509080415,0.39356651509080415,0.18673230356925163,0.6521739130434783,1.2608695652173914,1.826086956521739,16.726699994169362,9.968734427281914,2.495447746805128,-2.447303915071095,2.2791240595793756,-2.6399622523825785,4.931277215713147,-0.3547683339369298,2.1148619024818234,378.01843836179484,17.309036597829,11.99016988966061,11.99016988966061,10.810968167888422,7.07902568048413,7.07902568048413,5.526831882757004,5.526831882757004,3.978972609908436,3.978972609908436,2.5696940534201467,2.5696940534201467,-0.43999999999999995,108711.66777880747,18.89235232228663,7.630403592249655,3.6467229106733217,130.43645768522254,55.062808020125786,48.83173110198641,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,55.062808020125786,0.0,0.0,0.0,0.0,61.41178456065684,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.47776764840835,14.210588861400147,0.0,0.0,0.0,0.0,0.0,0.0,189.52999999999997,74.62554848968267,35.745691763884935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.31711625624085,15.261925941672967,0.0,0.0,76.48660504325187,0.0,0.0,0.0,-15.570181379650629,-1.3450162719408745,0.0,1.0,23,8,11,0,2,2,0,0,0,11,8,11,4,0,2,2,2,-5.397199999999993,68.61940000000004,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM1107111,9.10912037037037,-1.107962962962963,9.10912037037037,0.016203703703703498,0.35317279335983426,164.157,152.06099999999998,164.068473484,66,0,0.1572257594624479,-0.3935665536188374,0.3935665536188374,0.1572257594624479,1.2727272727272727,1.9090909090909092,2.4545454545454546,16.625242433310937,10.0225060739555,2.346801230524813,-2.3317966103716055,2.1755763476335295,-2.4924434408895535,4.809579175201883,-0.2389704239926042,2.5121074115762543,128.1410501945021,8.430721420318147,5.920717311595294,5.920717311595294,5.147065707741407,3.453640494107609,3.453640494107609,2.605401139569735,2.605401139569735,1.7300892284061675,1.7300892284061675,1.0826388422764341,1.0826388422764341,-0.2,278.9339852908978,8.892592592592592,3.464718772826881,1.881807852543871,63.84861068457428,25.162972533162872,12.207932775496605,6.290026729335213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,12.71084835226122,25.162972533162872,0.0,0.0,0.0,0.0,31.022747515506126,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.63491743645586,4.736862953800049,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,90.15,31.208807857093035,0.0,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,0.0,25.162972533162872,4.713657407407408,0.0,0.0,35.641851851851854,0.0,0.0,0.0,-4.114722222222223,-0.40745370370370315,0.0,1.0,11,4,5,0,1,1,0,0,0,5,4,5,1,0,1,1,1,-2.1922,34.59619999999999,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
