BiGG,DEGREE,DEGREE_CENTRALITY,EIGENVECTOR,KATZ,CLOSENESS_CENTRALITY,BETWEENNESS_CENTRALITY,CLUSTCOEF
M_3hpppn_c,1,0.0009389671361502347,1.9784211990067486e-36,-0.004224158929180957,0.0033059467918622847,0.0,0
M_2pg_c,2,0.0018779342723004694,5.02209812770154e-36,-0.004779601057391097,0.00440792905581638,2.117970983797522e-05,0
M_hxa_c,2,0.0018779342723004694,3.4870828957111094e-05,-0.005701792044279754,0.09762674107117995,0.0011666490169084684,0
M_n8aspmd_c,1,0.0009389671361502347,0.00057471749814901,-0.0050140414579174985,0.11552406333942265,0.0,0
M_ade_c,1,0.0009389671361502347,0.0005522131115878601,-0.00471016015743768,0.1151361817613384,0.0,0
M_glu__L_c,6,0.005633802816901408,0.05729427938816328,-0.006603418030783948,0.17436301424365402,0.042158212432489676,0
M_sucsal_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_4abut_p,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_xan_c,1,0.0009389671361502347,0.0005522131115878601,-0.00471016015743767,0.1151361817613384,0.0,0
M_frulys_c,2,0.0018779342723004694,0.014478975754478096,0.06710892632458483,0.1559290313054276,0.0011666490169084684,0
M_4abutn_c,2,0.0018779342723004694,4.9244710837785697e-39,-0.004727102072518179,0.0025039123630672924,1.7649758198312683e-06,0
M_sucarg_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368311,0.15581094797994072,0.0,0
M_sucglu_c,1,0.0009389671361502347,3.464472991570867e-05,-0.005270154241492771,0.09758043955774805,0.0,0
M_sucgsa_c,1,0.0009389671361502347,0.00038931050403955957,-0.004518647348254669,0.11163774107841114,0.0,0
M_pg120_c,1,0.0009389671361502347,0.0005558406484505764,-0.004758223016187086,0.11520064770857322,0.0,0
M_udpLa4n_c,1,0.0009389671361502347,8.255938585362749e-46,-0.004204917046720441,0.0012519561815336462,0.0,0
M_2mcacn_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_4abzglu_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_4hthr_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368312,0.15581094797994072,0.0,0
M_xu5p__D_c,1,0.0009389671361502347,5.438788735348841e-35,-0.004284520731282233,0.0039177594301440825,0.0,0
M_chor_c,3,0.002816901408450704,1.4859047125899519e-34,-0.005383219078403849,0.005979738077588337,5.4714250414769316e-05,0
M_36dahx_c,1,0.0009389671361502347,5.829762470437741e-38,-0.004342148785146335,0.0028169014084507044,0.0,0
M_gln__L_c,5,0.004694835680751174,1.3339928387730013e-37,-0.00595949961704488,0.00482897384305835,2.4709661477637757e-05,0
M_anth_c,2,0.0018779342723004694,4.064783983492372e-28,-0.004747002717488056,0.007308717167872098,4.059444385611917e-05,0
M_q8h2_c,1,0.0009389671361502347,4.3016995330975465e-09,-0.004301743516877406,0.06323908308206908,0.0,0
M_4abut_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368314,0.15581094797994072,0.0,0
M_dimp_c,1,0.0009389671361502347,3.464472991570867e-05,-0.005270154241492768,0.09758043955774805,0.0,0
M_acanth_c,1,0.0009389671361502347,2.433472490609578e-26,-0.004296639054610041,0.00843315343776052,0.0,0
M_sulfac_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368325,0.15581094797994072,0.0,0
M_23dhba_c,1,0.0009389671361502347,0.004492961488178588,-0.004208833228974075,0.13295531942327093,0.0,0
M_2me4p_c,2,0.0018779342723004694,0.05579336953849205,-0.00462634405532228,0.16906192013764318,0.0011666490169084684,0
M_dhgly_c,2,0.0018779342723004694,3.269435869087253e-05,-0.00479240702685568,0.09698249201391079,0.002329768082177274,0
M_pg141_c,1,0.0009389671361502347,9.512886838688971e-05,-0.00352512604192572,0.104202763640168,0.0,0
M_dopa_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_3fe4s_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_2pglyc_c,1,0.0009389671361502347,8.255938585362749e-46,-0.004204917046720441,0.0012519561815336462,0.0,0
M_fe2_c,2,0.0018779342723004694,1.1675660317539343e-45,-0.004587182232785936,0.0018779342723004694,1.7649758198312683e-06,0
M_cys__D_c,1,0.0009389671361502347,0.006813884299465077,-0.009168597324214458,0.1411652533842276,0.0,0
M_2amsa_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_iscu_4fe4s_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_pe181_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_sufbcd_4fe4s_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_ncam_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368322,0.15581094797994072,0.0,0
M_didp_c,1,0.0009389671361502347,0.004492961488178588,-0.004208833228974076,0.13295531942327093,0.0,0
M_op4en_c,2,0.0018779342723004694,0.05579336953849205,-0.004626344055322286,0.16906192013764318,0.0011666490169084684,0
M_etha_c,2,0.0018779342723004694,1.314635393613765e-23,-0.0047614075832107606,0.009958220269630013,5.8244202054431854e-05,0
M_3cmp_c,1,0.0009389671361502347,0.006813884299465077,-0.009168597324214494,0.1411652533842276,0.0,0
M_3gmp_c,1,0.0009389671361502347,0.001173476029772186,0.0029949457866596616,0.12477159296998894,0.0,0
M_4mhetz_c,3,0.002816901408450704,0.014574092360025484,0.06741144610101509,0.15604729374858686,0.0023315330579971056,0
M_aacald_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424861,0.16892311724754658,0.0,0
M_mql8_c,1,0.0009389671361502347,2.5804063781428104e-26,-0.004340482310269324,0.0085937849318131,0.0,0
M_metsox_R__L_c,1,0.0009389671361502347,0.006813884299465077,-0.009168597324214392,0.1411652533842276,0.0,0
M_mn2_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_iscssh_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_psd5p_c,1,0.0009389671361502347,5.710182130088601e-27,-0.004942041354290904,0.0096579476861167,0.0,0
M_sel_c,1,0.0009389671361502347,0.0011890992059474797,0.0030573404905484096,0.12492310674408728,0.0,0
M_tdecoa_c,1,0.0009389671361502347,0.055431610254848815,-0.0042054607324248615,0.16892311724754658,0.0,0
M_uracp_c,1,0.0009389671361502347,6.596063420708672e-07,-0.004563055647671463,0.08127527426723752,0.0,0
M_14dhncoa_c,1,0.0009389671361502347,0.0012475037663532754,0.0032772178615701176,0.12599409479945606,0.0,0
M_dump_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368321,0.15581094797994072,0.0,0
M_orot_c,1,0.0009389671361502347,3.464472991570867e-05,-0.005270154241492769,0.09758043955774805,0.0,0
M_ocdca_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424872,0.16892311724754658,0.0,0
M_ap5a_c,2,0.0018779342723004694,0.004552186040758777,-0.004677475085254177,0.13321356866786127,0.0011666490169084684,0
M_pnto__R_c,3,0.002816901408450704,0.056162289439223724,-0.005098816286156043,0.16934021136420718,0.0034928871474460797,0
M_camp_c,1,0.0009389671361502347,0.004492961488178588,-0.004208833228974075,0.13295531942327093,0.0,0
M_4ppan_c,2,0.0018779342723004694,0.05579336953849205,-0.00462634405532228,0.16906192013764318,0.0011666490169084684,0
M_pheme_c,2,0.0018779342723004694,0.004582485302080428,-0.004764773993566043,0.1334728230992616,0.002329768082177274,0
M_cys__L_c,4,0.003755868544600939,0.05653369670663237,-0.00554201826170391,0.16961942028648946,0.005810300398884535,0
M_succ_c,1,0.0009389671361502347,0.0005522131115878601,-0.004710160157437677,0.1151361817613384,0.0,0
M_dhor__S_c,1,0.0009389671361502347,2.8076892147353206e-06,-0.004316378027869822,0.08439227104491867,0.0,0
M_glyc2p_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368317,0.15581094797994072,0.0,0
M_thmpp_c,1,0.0009389671361502347,7.709950796738566e-06,-0.004140543769971985,0.08937808723176009,0.0,0
M_dtmp_c,2,0.0018779342723004694,9.512068393585525e-05,-0.0039027995378161907,0.10415001610099303,0.0011666490169084684,0
M_23camp_c,1,0.0009389671361502347,5.710182130088601e-27,-0.004942041354290907,0.0096579476861167,0.0,0
M_ac_c,4,0.003755868544600939,2.3352290117144832e-39,-0.005507144855675324,0.003912363067292645,1.5884782378481414e-05,0
M_dcmp_c,2,0.0018779342723004694,0.01448022152446656,0.06703352972519931,0.1562843576205938,0.004645416357795898,0
M_hlipa_c,1,0.0009389671361502347,0.006813884299465077,-0.009168597324214479,0.1411652533842276,0.0,0
M_na1_c,1,0.0009389671361502347,0.0011812359607214227,0.003025821516419042,0.12484730388805323,0.0,0
M_ribflv_c,2,0.0018779342723004694,4.329776042441779e-09,-0.0047235993931531205,0.0632585263051535,0.0011666490169084684,0
M_nac_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424897,0.16892311724754658,0.0,0
M_hco3_c,5,0.004694835680751174,1.0769859817665937e-35,-0.006109863410311538,0.006103286384976526,8.648381517173215e-05,0
M_actp_c,1,0.0009389671361502347,0.004522670078287484,-0.004256080452057452,0.13312737418797266,0.0,0
M_25dkglcn_c,3,0.002816901408450704,0.056162289439223724,-0.005098816286156047,0.16934021136420718,0.0034928871474460797,0
M_arbt6p_c,1,0.0009389671361502347,0.006813884299465077,-0.009168597324214472,0.1411652533842276,0.0,0
M_dhf_c,1,0.0009389671361502347,5.710182130088601e-27,-0.004942041354290904,0.0096579476861167,0.0,0
M_taur_c,2,0.0018779342723004694,0.004552186040758777,-0.004677475085254197,0.13321356866786127,0.0011666490169084684,0
M_datp_c,1,0.0009389671361502347,0.006813884299465077,-0.009168597324214456,0.1411652533842276,0.0,0
M_13ppd_c,1,0.0009389671361502347,9.919365682057399e-26,-0.0050747384062209315,0.011422119213169312,0.0,0
M_glyb_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_5dglcn_p,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_12dgr140_c,1,0.0009389671361502347,2.7193944055067596e-35,-0.0042598478536429295,0.0032461435278336686,0.0,0
M_glcn_c,3,0.002816901408450704,7.42952362847729e-35,-0.005136490302010819,0.004544600938967136,3.35345405767941e-05,0
M_oxa_c,2,0.0018779342723004694,3.4870828957111094e-05,-0.0057017920442797515,0.09762674107117995,0.0011666490169084684,0
M_rephaccoa_c,1,0.0009389671361502347,0.0011658173901879212,0.002964693809016637,0.12469597382273438,0.0,0
M_cpgn_un_c,1,0.0009389671361502347,0.004492961488178588,-0.004208833228974065,0.13295531942327093,0.0,0
M_sarcs_c,1,0.0009389671361502347,0.01438509265607967,0.0668124569436832,0.15581094797994072,0.0,0
M_btn_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368314,0.15581094797994072,0.0,0
M_mptamp_c,1,0.0009389671361502347,1.7876133668881682e-08,-0.004255065681782102,0.06641328496046214,0.0,0
M_anhgm_c,2,0.0018779342723004694,2.230893719538697e-40,-0.004721328448304544,0.0030729833546734955,1.4119806558650146e-05,0
M_mththf_c,1,0.0009389671361502347,0.0005558406484505764,-0.004758223016187036,0.11520064770857322,0.0,0
M_mthgxl_c,3,0.002816901408450704,0.00036895164020548575,-0.005068900949716047,0.11002585925535387,0.0023315330579971056,0
M_15dap_c,2,0.0018779342723004694,0.004522866535665184,-0.00472084342591508,0.1334728230992616,0.0034893571958064173,0
M_pydx_c,2,0.0018779342723004694,1.9618149428778725e-40,-0.004678801849077229,0.002600216684723727,8.824879099156342e-06,0
M_12dgr160_c,1,0.0009389671361502347,0.006813884299465077,-0.00916859732421451,0.1411652533842276,0.0,0
M_ttdca_c,1,0.0009389671361502347,2.8261331618538594e-06,-0.004360422701623598,0.08442690061859325,0.0,0
M_23ccmp_c,1,0.0009389671361502347,9.919365682057399e-26,-0.005074738406220931,0.011422119213169312,0.0,0
M_23cump_c,1,0.0009389671361502347,1.601752151074652e-27,-0.004326941794766265,0.007211267605633803,0.0,0
M_cyst__L_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368318,0.15581094797994072,0.0,0
M_cph4_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_cdigmp_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_pe160_c,1,0.0009389671361502347,0.01438509265607967,0.0668124569436832,0.15581094797994072,0.0,0
M_1agpe160_c,1,0.0009389671361502347,1.2580421283853296e-23,-0.004334908635557933,0.00960571689725373,0.0,0
M_1agpe120_c,1,0.0009389671361502347,0.004492961488178588,-0.004208833228974084,0.13295531942327093,0.0,0
M_1agpe140_c,1,0.0009389671361502347,0.004492961488178588,-0.004208833228974079,0.13295531942327093,0.0,0
M_dhnpt_c,2,0.0018779342723004694,0.05579336953849205,-0.0046263440553223146,0.16906192013764318,0.0011666490169084684,0
M_1agpg120_c,1,0.0009389671361502347,3.6547782517396807e-10,-0.004229171633324125,0.05870138567974657,0.0,0
M_6hmhpt_c,2,0.0018779342723004694,4.538948080767994e-09,-0.004829728098822774,0.06481283881162758,0.0011666490169084684,0
M_agm_c,1,0.0009389671361502347,0.055431610254848815,-0.00420546073242488,0.16892311724754658,0.0,0
M_glu__D_c,2,0.0018779342723004694,1.3514567591915338e-43,-0.0046301333772876775,0.0021126760563380284,3.5299516396625366e-06,0
M_pppi_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368318,0.15581094797994072,0.0,0
M_oxam_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424882,0.16892311724754658,0.0,0
M_cellb_e,1,0.0009389671361502347,2.7193944055067596e-35,-0.0042598478536429295,0.0032461435278336686,0.0,0
M_crnDcoa_c,1,0.0009389671361502347,0.00057471749814901,-0.005014041457917533,0.11552406333942265,0.0,0
M_dgtp_c,1,0.0009389671361502347,6.596063420708672e-07,-0.0045630556476714615,0.08127527426723752,0.0,0
M_2agpe141_c,1,0.0009389671361502347,3.2485344740716854e-05,-0.0043412691679216315,0.09707400651451367,0.0,0
M_2agpe181_c,1,0.0009389671361502347,0.0011658173901879212,0.002964693809016639,0.12469597382273438,0.0,0
M_pimACP_c,2,0.0018779342723004694,0.014478975754478096,0.06710892632458486,0.1559290313054276,0.0011666490169084684,0
M_2agpg141_c,1,0.0009389671361502347,2.922864983441144e-24,-0.004270392420217919,0.007981220657276996,0.0,0
M_anhgm4p_c,3,0.002816901408450704,1.438736690805332e-23,-0.005241935967760718,0.01053831077077351,0.00011472342828903243,0
M_2agpg181_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368323,0.15581094797994072,0.0,0
M_2agpg140_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_LalaDgluMdapDala_p,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_2agpg160_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424879,0.16892311724754658,0.0,0
M_2agpe120_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368315,0.15581094797994072,0.0,0
M_2agpe140_c,1,0.0009389671361502347,0.004492961488178588,-0.004208833228974075,0.13295531942327093,0.0,0
M_anhm4p_c,2,0.0018779342723004694,0.05579336953849205,-0.004626344055322279,0.16906192013764318,0.0011666490169084684,0
M_2agpe160_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368317,0.15581094797994072,0.0,0
M_2agpe180_c,1,0.0009389671361502347,1.3618155688509403e-09,-0.00420969806371989,0.059114597559980386,0.0,0
M_anhm3p_c,2,0.0018779342723004694,1.6910985052537172e-08,-0.004634992402780426,0.06531693866905135,0.0011666490169084684,0
M_pppg9_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368315,0.15581094797994072,0.0,0
M_hom__L_c,2,0.0018779342723004694,5.4164657497992715e-08,-0.0047186848150032774,0.07201552565891205,0.0011666490169084684,0
M_anhgm3p_c,3,0.002816901408450704,6.683302541259314e-07,-0.005506792610672121,0.08140389982493046,0.004652476261075223,0
M_nmn_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368317,0.15581094797994072,0.0,0
M_ppa_c,2,0.0018779342723004694,1.538029890339373e-42,-0.004634472771268265,0.002146210596914822,5.294927459493805e-06,0
M_LalaDgluMdap_p,1,0.0009389671361502347,8.879819712091277e-43,-0.004209646100568675,0.0015023474178403756,0.0,0
M_dctp_c,1,0.0009389671361502347,0.055431610254848815,-0.0042054607324248875,0.16892311724754658,0.0,0
M_LalaDglu_c,2,0.0018779342723004694,0.00038952679228065787,-0.004681499695458186,0.11097538123382511,0.0011666490169084684,0
M_LalaDgluMdapDala_c,2,0.0018779342723004694,0.00480645924951926,-0.005138659927175716,0.13496120485897786,0.002329768082177274,0
M_pyam5p_c,1,0.0009389671361502347,0.01438509265607967,0.0668124569436831,0.15581094797994072,0.0,0
M_g3pc_c,1,0.0009389671361502347,2.3759270185650112e-40,-0.004257044117547554,0.0021340162185232605,0.0,0
M_pe141_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368312,0.15581094797994072,0.0,0
M_LalaDglu_p,1,0.0009389671361502347,5.829762470437741e-38,-0.004342148785146336,0.0028169014084507044,0.0,0
M_pan4p_c,1,0.0009389671361502347,1.2944504985403722e-27,-0.004879948292725737,0.009166865600381954,0.0,0
M_hqn_c,1,0.0009389671361502347,3.136803260085149e-05,-0.004214348792987666,0.0941855604520539,0.0,0
M_12dgr161_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_LalaLglu_p,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_12dgr181_c,1,0.0009389671361502347,1.2944504985403722e-27,-0.004879948292725736,0.009166865600381954,0.0,0
M_thym_c,1,0.0009389671361502347,5.936947226382925e-23,-0.0054536072576051075,0.013237146455971602,0.0,0
M_hmgth_c,2,0.0018779342723004694,1.3514567591915338e-43,-0.0046301333772876775,0.0021126760563380284,3.5299516396625366e-06,0
M_btnso_c,1,0.0009389671361502347,3.464472991570867e-05,-0.005270154241492769,0.09758043955774805,0.0,0
M_dttp_c,1,0.0009389671361502347,0.00038931050403955957,-0.004518647348254633,0.11163774107841114,0.0,0
M_ahdt_c,2,0.0018779342723004694,2.721251788241644e-06,-0.004914566236042771,0.08435766986777848,0.0034893571958064173,0
M_ddca_c,1,0.0009389671361502347,0.00036652785844799336,-0.0042139463319672546,0.10973245696400626,0.0,0
M_LalaLglu_c,1,0.0009389671361502347,2.7653505886916048e-39,-0.004257940148723632,0.0018779342723004694,0.0,0
M_acac_c,3,0.002816901408450704,5.906178282055216e-39,-0.005117413252817847,0.003004694835680751,6.177415369409439e-06,0
M_adp_c,1,0.0009389671361502347,5.936947226382925e-23,-0.0054536072576051005,0.013237146455971602,0.0,0
M_4mop_c,1,0.0009389671361502347,5.936947226382925e-23,-0.005453607257605108,0.013237146455971602,0.0,0
M_5aop_c,1,0.0009389671361502347,0.00036652785844799336,-0.004213946331967255,0.10973245696400626,0.0,0
M_dcdp_c,2,0.0018779342723004694,0.006858353213918592,-0.009639613339958199,0.14126217425850446,0.0011666490169084684,0
M_xdp_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368321,0.15581094797994072,0.0,0
M_uppg3_c,1,0.0009389671361502347,9.835575135337623e-05,-0.0036740824532015682,0.10532293668160315,0.0,0
M_acser_c,2,0.0018779342723004694,4.5652937733805675e-05,-0.004778382243945994,0.09767308654522275,0.002329768082177274,0
M_pydxn_c,2,0.0018779342723004694,0.001181185312867182,0.002643205017426783,0.12492310674408728,0.0011666490169084684,0
M_acald_c,3,0.002816901408450704,0.014574717243930588,0.06737591673038548,0.15616573571727646,0.0034928871474460797,0
M_4abz_c,1,0.0009389671361502347,6.596063420708672e-07,-0.004563055647671463,0.08127527426723752,0.0,0
M_12dgr180_c,1,0.0009389671361502347,4.505701783949561e-05,-0.004304167722467801,0.09734958921576141,0.0,0
M_damp_c,1,0.0009389671361502347,5.936947226382925e-23,-0.0054536072576051075,0.013237146455971602,0.0,0
M_glyald_c,1,0.0009389671361502347,5.936947226382925e-23,-0.005453607257605102,0.013237146455971602,0.0,0
M_dgdp_c,2,0.0018779342723004694,1.5380298903393758e-42,-0.004634472771268265,0.002146210596914822,5.294927459493805e-06,0
M_but_c,2,0.0018779342723004694,1.7759639424182582e-42,-0.004673093377695501,0.0025039123630672924,7.059903279325073e-06,0
M_acorn_c,3,0.002816901408450704,0.014575358943499697,0.0673268352851653,0.15955669391819446,0.034577641286314374,0
M_dms_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368325,0.15581094797994072,0.0,0
M_tre6p_c,1,0.0009389671361502347,2.557416966180606e-06,-0.0042127991745246765,0.08226643614854529,0.0,0
M_cdpdddecg_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368312,0.15581094797994072,0.0,0
M_dutp_c,1,0.0009389671361502347,0.01438509265607967,0.0668124569436831,0.15581094797994072,0.0,0
M_pdx5p_c,1,0.0009389671361502347,1.4981862207822634e-27,-0.004283235311990847,0.007023961953539419,0.0,0
M_betald_c,1,0.0009389671361502347,0.0011658173901879212,0.002964693809016637,0.12469597382273438,0.0,0
M_ac_p,2,0.0018779342723004694,1.5380298903393758e-42,-0.004634472771268265,0.002146210596914822,5.294927459493805e-06,0
M_dha_c,1,0.0009389671361502347,8.879819712091291e-43,-0.004209646100568674,0.0015023474178403756,0.0,0
M_lyx__L_c,1,0.0009389671361502347,1.2944504985403722e-27,-0.004879948292725738,0.009166865600381954,0.0,0
M_cbasp_c,1,0.0009389671361502347,5.936947226382925e-23,-0.005453607257605101,0.013237146455971602,0.0,0
M_pacald_c,1,0.0009389671361502347,2.8076892147353206e-06,-0.004316378027869823,0.08439227104491867,0.0,0
M_2h3oppan_c,1,0.0009389671361502347,5.936947226382925e-23,-0.005453607257605105,0.013237146455971602,0.0,0
M_colipa_c,1,0.0009389671361502347,2.8076892147353206e-06,-0.004316378027869823,0.08439227104491867,0.0,0
M_5pg35pg_c,1,0.0009389671361502347,8.255938585362749e-46,-0.004204917046720441,0.0012519561815336462,0.0,0
M_chtbs6p_c,2,0.0018779342723004694,1.1675660317539343e-45,-0.004587182232785936,0.0018779342723004694,1.7649758198312683e-06,0
M_4hoxpacd_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368332,0.15581094797994072,0.0,0
M_thdp_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_acac_p,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_so2_c,1,0.0009389671361502347,1.2944504985403722e-27,-0.004879948292725739,0.009166865600381954,0.0,0
M_gthrd_c,2,0.0018779342723004694,2.086686954436612e-07,-0.004678237729665891,0.0729474762657372,0.002329768082177274,0
M_12dgr120_c,1,0.0009389671361502347,0.0011658173901879212,0.0029646938090166245,0.12469597382273438,0.0,0
M_12dgr141_c,1,0.0009389671361502347,2.670747039776404e-24,-0.004222339581762926,0.0076439859816174035,0.0,0
M_2dr5p_c,2,0.0018779342723004694,9.641782886354916e-05,-0.004347325776696766,0.10854569074519216,0.029185640156729854,0
M_N1aspmd_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_acald_p,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_56dura_c,1,0.0009389671361502347,0.004492961488178588,-0.004208833228974074,0.13295531942327093,0.0,0
M_ethso3_c,2,0.0018779342723004694,0.05579336953849205,-0.0046263440553222625,0.16906192013764318,0.0011666490169084684,0
M_s17bp_c,1,0.0009389671361502347,4.5353026726388366e-05,-0.004270067396714165,0.09734958921576141,0.0,0
M_clpn120_c,1,0.0009389671361502347,2.7033756545727622e-06,-0.004405699377702486,0.08425403636671243,0.0,0
M_clpn180_c,1,0.0009389671361502347,0.0005558406484505764,-0.004758223016187038,0.11520064770857322,0.0,0
M_mqn8_c,1,0.0009389671361502347,0.0005595403064160797,-0.0048116789930515306,0.11532979641676668,0.0,0
M_pgp120_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368329,0.15581094797994072,0.0,0
M_pgp181_c,1,0.0009389671361502347,5.936947226382925e-23,-0.005453607257605101,0.013237146455971602,0.0,0
M_pgp141_c,1,0.0009389671361502347,1.0339770626230688e-28,-0.004220899095190655,0.005575722375490054,0.0,0
M_pgp140_c,1,0.0009389671361502347,0.0011735263448902555,0.0029913928495966993,0.12484730388805323,0.0,0
M_26dap__M_c,2,0.0018779342723004694,0.004806254534884137,-0.005096090747448568,0.1348727347148553,0.0011666490169084684,0
M_coa_c,11,0.010328638497652582,0.059296843588399956,-0.009243111341880493,0.17203039866848807,0.025186204948992198,0
M_3php_c,1,0.0009389671361502347,3.464472991570867e-05,-0.005270154241492771,0.09758043955774805,0.0,0
M_arab__D_c,1,0.0009389671361502347,1.1257841424130517e-39,-0.00429691330900938,0.002347417840375587,0.0,0
M_2hdecg3p_c,1,0.0009389671361502347,0.055431610254848815,-0.0042054607324248944,0.16892311724754658,0.0,0
M_hmbil_c,1,0.0009389671361502347,0.004775091216918409,-0.004670509957629881,0.13478438048313904,0.0,0
M_pydam_c,1,0.0009389671361502347,0.004775091216918409,-0.004670509957629911,0.13478438048313904,0.0,0
M_2odecg3p_c,1,0.0009389671361502347,9.835575135337623e-05,-0.003674082453201551,0.10532293668160315,0.0,0
M_ppbng_c,1,0.0009389671361502347,3.464472991570867e-05,-0.005270154241492771,0.09758043955774805,0.0,0
M_quln_c,1,0.0009389671361502347,9.835575135337623e-05,-0.0036740824532015335,0.10532293668160315,0.0,0
M_hphhlipa_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_flxso_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_dudp_c,2,0.0018779342723004694,9.90019163564651e-05,-0.004137733618553543,0.10570169884793823,0.008092414133926366,0
M_so4_c,1,0.0009389671361502347,1.1174616018597698e-28,-0.0042644180506607515,0.005815538391640163,0.0,0
M_alltt_c,1,0.0009389671361502347,0.004775091216918409,-0.004670509957629926,0.13478438048313904,0.0,0
M_pant__R_c,1,0.0009389671361502347,2.290793872185136e-07,-0.004224921422257626,0.07439824871000245,0.0,0
M_murein5px3p_c,1,0.0009389671361502347,0.004775091216918409,-0.004670509957629914,0.13478438048313904,0.0,0
M_iasp_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_dhptdd_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_3oxdhscoa_c,1,0.0009389671361502347,4.2427126402138425e-36,-0.004357185164473001,0.004175932789720781,0.0,0
M_skm_c,1,0.0009389671361502347,0.004775091216918409,-0.004670509957629907,0.13478438048313904,0.0,0
M_tym_c,1,0.0009389671361502347,0.006813884299465077,-0.009168597324214475,0.1411652533842276,0.0,0
