BiGG,MNXM,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
M_ins_c,MNXM1103335,9.918933767951625,-1.2299461451247173,9.918933767951625,0.1668872826908543,0.49812677934883093,268.22900000000004,256.133,268.08076948400003,102,0,0.24243875925565755,-0.4916038490011165,0.4916038490011165,0.24243875925565755,1.2105263157894737,2.0,2.6842105263157894,16.562585831486285,10.128534350841885,2.434905629946063,-2.1572239897591974,2.315004118411552,-2.326260787588773,5.750441045443906,-0.05107006054713546,2.0354351458697555,602.617578841598,13.568549621822841,9.657165450787831,9.657165450787831,9.130228955335799,5.6213067942517565,5.6213067942517565,4.250185754453405,4.250185754453405,3.1307657186707534,3.1307657186707534,2.135627369385181,2.135627369385181,-1.81,35227.092267622436,12.23544093091737,4.3842388535215,1.7476128588760207,106.30050315842605,25.162972533162872,24.639219238009446,17.39177910911886,5.879988336435371,0.0,0.0,4.567099647791355,9.967957041894417,4.9839785209472085,0.0,0.0,0.0,0.0,12.934202039277459,25.162972533162872,11.16387793838399,0.0,19.519035210632982,0.0,24.53980033397978,6.606881964512918,12.654640149529083,0.0,5.879988336435371,0.0,0.0,5.879988336435371,0.0,64.86392591775362,4.736862953800049,0.0,6.22790117073487,12.654640149529083,0.0,11.16387793838399,0.0,133.75,31.146682298492696,15.319582184522117,0.0,17.04386627481936,0.0,6.3273200747645415,10.894419722555895,0.0,0.0,14.951935562841626,9.843390348640755,6.733674414210128,0.0,11.46515447845805,38.18546049592676,0.4329426492819355,-0.2819505595448053,0.0,-1.7868593316956427,-0.415088813303099,0.0,0.5,19,4,9,0,1,1,0,2,2,9,4,9,2,0,1,1,3,-1.8566000000000003,59.99720000000002,0,3,3,0,0,4,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_frdp_c,MNXM1103344,11.046937189058921,-5.62875533547972,11.046937189058921,0.37908818459278426,0.3994515977243501,379.306,354.106,379.10919713973,140,0,0.27158071153799823,-0.7895094709326025,0.7895094709326025,0.27158071153799823,0.875,1.375,1.875,31.270248713792537,10.065574774865109,2.1004860135987204,-2.3435326453662557,2.49713465529729,-2.1881540519930263,7.5809300126305335,-0.3392008117049379,4.176436983286593,568.3716415098693,18.803118619434354,14.519749937748577,16.308604319748408,10.911302700857638,7.547145677637834,10.468332650998716,5.731621275548017,8.431871812037196,2.9871799348987236,5.052478899415547,1.75573679245245,3.181204282967181,-0.5200000000000002,56050.800257460316,23.480000000000004,11.164388368776738,15.033889529668079,143.4886445973813,23.76903025490057,0.0,0.0,0.0,7.822697123132171,0.0,8.875679654554915,0.0,0.0,0.0,34.947373910709445,53.37823529046655,0.0,14.429579087645088,32.644709909455486,15.645394246264342,0.0,0.0,0.0,53.37823529046655,6.606881964512918,34.947373910709445,0.0,0.0,14.680234808257424,0.0,0.0,15.645394246264342,6.606881964512918,17.96447510119806,0.0,53.37823529046655,34.947373910709445,0.0,0.0,0.0,121.78,15.645394246264342,23.810331378120082,0.0,6.606881964512918,0.0,31.256391021773304,17.22222916697242,6.923737199690624,0.0,41.75763034407504,0.0,28.919580635285403,0.0,31.51422262829169,0.0,3.470336829716016,0.0,0.0,9.350951610191004,7.617521741493047,-10.76150233386605,0.6,24,0,7,0,0,0,0,0,0,7,0,9,11,0,0,0,0,2.735900000000001,87.66300000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_aicar_c,MNXM1103365,10.962057165918097,-5.0106692277079175,10.962057165918097,0.2551175122826903,0.20118232457802637,336.197,323.093,336.04819716582,124,0,0.2648370808873282,-0.8575136894052151,0.8575136894052151,0.2648370808873282,1.5909090909090908,2.227272727272727,2.727272727272727,31.20446188609011,10.127699106519696,2.4433819424529615,-2.1985530257102393,2.355483602687785,-2.3364469786711974,7.4428668551662405,-0.22262787602063092,2.162563750063935,614.7576941818841,16.654336059449744,10.895731421643369,11.790158612643284,10.11487952219405,5.897057827417384,7.392502942427714,4.525415469379756,5.720725903183512,3.0604184542885116,3.535778217304315,2.012612257045333,2.347919406129443,-1.53,62943.55938247923,16.833935422722405,5.929093753852407,3.2778164819307145,123.02711613164993,45.50996658849264,29.823689935928396,6.22790117073487,0.0,7.822697123132171,0.0,9.132147932722685,4.9839785209472085,0.0,0.0,0.0,0.0,5.897745344357611,12.934202039277459,38.93206379047026,19.53830524532481,5.409283605791522,9.551078168738563,0.0,24.53980033397978,12.340549441675103,12.021248069613002,0.0,0.0,15.733606474755366,5.817862777835028,0.0,7.822697123132171,55.47407103328788,13.825658400443196,5.409283605791522,11.92182916558333,6.3273200747645415,0.0,0.0,0.0,210.02999999999997,44.867124765982474,24.77804207220592,0.0,11.51179077268349,0.0,10.894419722555895,0.0,0.0,0.0,9.507725682659025,20.773225639506233,20.871936666144368,0.0,22.626140218335234,37.60179317265627,5.2444979143920945,-1.3970226682972433,0.0,-4.566476166855632,-0.7313110197782815,-5.0106692277079175,0.5555555555555556,22,6,12,0,1,1,0,1,1,11,5,13,5,0,1,1,2,-3.752529999999998,65.16900000000001,0,2,2,1,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_gsn_c,MNXM1103400,9.95525037792895,-1.2755168178382472,9.95525037792895,0.10994283824641005,0.35649335267216364,283.244,270.14,283.091668516,108,0,0.24418190886250818,-0.49156034193005455,0.49156034193005455,0.24418190886250818,1.4,2.15,2.8,16.562594241916138,10.128518848396904,2.4345437723346977,-2.1613343603668635,2.312573343870701,-2.327090839546342,5.749856388636155,-0.05108461969592232,2.0939738158016996,696.8934057944765,14.43879310982592,10.132601586098248,10.132601586098248,9.52407580545315,5.8549090147574345,5.8549090147574345,4.486927007493286,4.486927007493286,3.251364054344451,3.251364054344451,2.2502125312709285,2.2502125312709285,-2.01,48948.28904716982,12.995480228858804,4.523214193005458,1.7750874074854308,110.98585415769085,30.146951054110083,23.959076384012636,11.74460188835113,11.498171791044607,0.0,0.0,9.976383253582878,4.9839785209472085,4.9839785209472085,0.0,0.0,0.0,0.0,12.934202039277459,25.162972533162872,11.16387793838399,5.409283605791522,19.519035210632982,0.0,24.53980033397978,6.606881964512918,11.945503529373777,0.0,5.879988336435371,5.618183454609236,0.0,5.879988336435371,0.0,64.86392591775362,4.736862953800049,5.409283605791522,6.22790117073487,6.3273200747645415,0.0,11.16387793838399,0.0,160.49999999999997,37.02667063492807,15.319582184522117,0.0,16.782061392993228,0.0,0.0,10.894419722555895,0.0,0.0,14.951935562841626,15.252673954432277,6.688710317460318,0.0,10.00485048185941,45.78163504136222,0.041269867514908576,-0.4219968558411018,0.0,-3.1515825774754376,-0.4428862748803226,0.0,0.5,20,6,10,0,1,1,0,2,2,9,6,10,2,0,1,1,3,-2.4440299999999993,62.40760000000001,0,3,3,0,0,4,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_itp_c,MNXM1103428,11.641284064545179,-6.083690082040683,11.641284064545179,0.061415180933214186,0.2883099011720364,504.1340000000002,493.04600000000016,503.9506552416399,174,0,0.4820789163458481,-0.8569847253080327,0.8569847253080327,0.4820789163458481,1.096774193548387,1.7741935483870968,2.4193548387096775,31.29809047825669,10.128435088012553,2.44819014816973,-2.3187941559878844,2.626232050434837,-2.3362234563136117,7.651297596323327,-0.3341935168693194,1.689409400200724,1103.1967953966914,23.189869965382478,14.634075546426379,17.317357119426124,14.190889127115616,7.782587554497296,12.199219642868508,5.871205726030856,10.161765071318808,3.7398422646962577,7.456045290551925,2.5693154582377082,5.496897209300836,-1.3600000000000008,3947352.3460558397,24.285736405612447,8.53221316282703,5.714341420757948,170.67267212696,48.71888699597521,30.155919955625706,11.875078391502598,0.0,7.822697123132171,7.822697123132171,18.426757823293478,18.843636696449334,0.0,0.0,0.0,0.0,5.879988336435371,20.75689916240963,66.47024630508504,34.63196930778051,0.0,19.519035210632982,0.0,24.53980033397978,6.606881964512918,12.654640149529083,0.0,5.879988336435371,19.78676220309813,0.0,5.879988336435371,23.46809136939651,59.54428273082468,31.577017709553026,0.0,6.22790117073487,12.654640149529083,0.0,11.16387793838399,0.0,284.66,60.494762004324585,43.69496184757353,0.0,11.16387793838399,0.0,17.22173979732044,0.0,0.0,0.0,28.096945463800616,9.630274556552525,50.38859911949462,0.0,52.221380100597635,31.90054662160904,-0.23022731938267071,-0.7245661221081285,0.0,-4.464279536895302,-1.0869697184429326,-17.754483144872257,0.5,31,3,18,0,1,1,0,2,2,17,3,21,8,0,1,1,3,-4.033599999999996,83.8529,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_1ddecg3p_c,MNXM1103432,11.403368520448993,-5.105269682094741,11.403368520448993,0.26886509947183646,0.2702832854801508,352.36400000000003,323.132,352.16618705781997,138,0,0.3053741035181414,-0.7898733836825853,0.7898733836825853,0.3053741035181414,1.0,1.5217391304347827,2.0434782608695654,31.204461890383673,10.066784493695724,2.0939474614174443,-2.2894989700793387,2.2381003827789976,-2.263129293803841,7.427295445017483,-0.3423916716107254,3.414579433367657,342.71709347843824,17.55419547499092,13.906548577211295,14.80097576821121,10.848353872014526,8.351250945448419,9.811844432128861,5.658243039943537,6.810869120690617,3.346198143323935,3.8114971078407587,2.0667437197734766,2.4213938276141445,-0.4599999999999999,62912.65820691286,22.54,13.931721739173092,17.72570102135562,138.16936511950274,28.71900900078885,12.71084835226122,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,58.29031018309871,6.4208216229260096,6.4208216229260096,14.429579087645088,33.51354618486067,13.79200241108402,0.0,0.0,0.0,77.23591981669904,13.213763929025836,0.0,0.0,0.0,9.78682320550495,0.0,0.0,7.822697123132171,30.39356299956669,18.620195584515017,0.0,71.13195342895074,0.0,0.0,0.0,0.0,118.95000000000002,26.502850763345243,24.25293606934881,0.0,13.027703587438928,0.0,19.26246486877803,38.524929737556064,0.0,0.0,11.447484361402442,4.736862953800049,18.871537946718448,0.0,31.815719800661867,9.290522942169108,0.0,-0.44497649374768744,0.0,9.263893397930902,1.1141276439176604,-5.105269682094741,0.9333333333333333,23,1,7,0,0,0,0,0,0,7,1,8,15,0,0,0,0,1.6566999999999996,82.36830000000006,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
M_3mop_c,MNXM1103447,10.411805555555556,-1.5793055555555553,10.411805555555556,0.40740740740740766,0.47568857618219396,129.135,120.06299999999997,129.05571772791,52,0,0.18054690168141324,-0.5417016000585438,0.5417016000585438,0.18054690168141324,1.5555555555555556,2.0,2.111111111111111,16.375675106849943,10.046450202487968,2.0947550380357254,-2.0535040269138833,1.9951696849550795,-2.346302297614253,6.318662188242982,-0.3000292810389261,3.880888247861727,128.2646625064904,7.439157588755425,5.509201921767763,5.509201921767763,4.09142281507558,2.843752911130644,2.843752911130644,1.9610041094308654,1.9610041094308654,1.2611410026713492,1.2611410026713492,0.3865798694803904,0.3865798694803904,-0.8600000000000001,75.58143215472592,8.140000000000002,3.222126320930433,2.2580422218923726,53.68123955209612,9.901064578912528,5.969305287951849,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,13.847474399381248,6.4208216229260096,5.917906046161393,0.0,14.69560176298435,11.75255023431679,0.0,0.0,5.917906046161393,20.268296022307258,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,11.75255023431679,9.589074368143644,5.917906046161393,20.268296022307258,0.0,0.0,0.0,0.0,57.199999999999996,17.670456280478184,14.69560176298435,0.0,0.0,6.4208216229260096,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,20.250787037037036,9.83898148148148,0.0,-2.7945833333333328,0.0,0.548425925925926,3.3230555555555554,0.0,0.6666666666666666,9,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,-0.6485000000000001,29.468999999999987,1,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_pap_c,MNXM1103458,10.937694727218762,-5.604584286904062,10.937694727218762,0.014986845510235103,0.41771438905736663,423.1710000000001,412.0830000000001,423.00030913163994,150,0,0.16713850910640965,-0.7898733865757005,0.7898733865757005,0.16713850910640965,1.2222222222222223,1.9259259259259258,2.5555555555555554,31.205998819350743,10.127933344580384,2.4649655075361667,-2.3529657723691053,2.404403410129098,-2.3859980296817107,7.430148455202337,-0.34712431252115994,1.9255867511019638,926.2328730863925,19.98276318419593,13.053288448188404,14.842142830188234,12.461126976610037,7.096919357003365,10.018106330364247,5.3988708697693895,7.656742652194279,3.6183755226561196,4.585305624700178,2.5837575191021647,3.4718610988347915,-1.5100000000000002,787656.9120161185,20.230095177968085,7.1445684815019455,4.495878338927179,149.7609394155987,53.328295130099136,30.155919955625706,17.692941169337626,0.0,0.0,0.0,4.567099647791355,14.951935562841626,0.0,0.0,0.0,0.0,0.0,28.579596285541804,47.59462765293695,32.62713496248336,0.0,19.519035210632982,0.0,24.53980033397978,12.340549441675103,12.654640149529083,0.0,0.0,25.307313888172086,5.817862777835028,0.0,15.645394246264342,49.54434373323151,22.914453847086342,0.0,6.22790117073487,12.654640149529083,0.0,11.16387793838399,0.0,243.91999999999996,46.79207654475704,33.810270375713266,0.0,16.98174071621902,0.0,17.22173979732044,0.0,0.0,0.0,23.99942988626526,10.470530430962235,36.374117563232815,0.0,54.749276515137055,10.3594567271353,5.882087301905425,0.014986845510235103,0.0,-4.397237886586207,-0.9937925170068027,-11.044450104883381,0.5,27,3,15,0,1,1,0,2,2,15,2,17,6,0,1,1,3,-4.273999999999997,75.6902,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_gtp_c,MNXM1103553,11.762117397878512,-6.0976727971955595,11.762117397878512,0.10771147722951047,0.20475493238446268,519.1490000000002,507.05300000000017,518.9615542736399,180,0,0.4820789163458481,-0.8569328930032929,0.8569328930032929,0.4820789163458481,1.21875,1.875,2.5,31.298090756197855,10.128419608141778,2.4478857236141436,-2.3188038980781007,2.626226397284958,-2.3368524803268427,7.651299124057371,-0.3341950063208239,1.7229314075437518,1207.4632953532675,24.060113453385554,15.109511681736796,17.79279325473654,14.584735977232969,8.016189775002973,12.432821863374187,6.107946979070737,10.398506324358689,3.8611145460782086,7.577317571933875,2.681536724723246,5.609118475786373,-1.5600000000000005,5486896.752650967,25.07024443495038,8.659077441888472,5.672772827148436,175.35802312622482,53.702865516922415,29.475777101628896,6.22790117073487,5.618183454609236,7.822697123132171,7.822697123132171,18.852062908137793,18.843636696449334,0.0,0.0,0.0,0.0,5.879988336435371,20.75689916240963,66.47024630508504,34.63196930778051,5.409283605791522,19.519035210632982,0.0,24.53980033397978,6.606881964512918,11.945503529373777,0.0,5.879988336435371,25.40494565770737,0.0,5.879988336435371,23.46809136939651,59.54428273082468,31.577017709553026,5.409283605791522,6.22790117073487,6.3273200747645415,0.0,11.16387793838399,0.0,311.4100000000001,66.11294545893382,43.69496184757353,0.0,11.16387793838399,0.0,10.894419722555895,0.0,0.0,0.0,28.096945463800616,15.039558162344047,50.38482985309556,0.0,50.77062308854618,39.529467771695586,-0.8770156637130215,-0.8646124184044248,0.0,-5.599862115549706,-1.1147671800201562,-17.811996668983348,0.5,32,5,19,0,1,1,0,2,2,17,5,22,8,0,1,1,3,-4.621029999999996,86.2633,0,2,2,0,0,4,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_orot5p_c,MNXM1103557,11.750574443254667,-5.146468217890326,11.750574443254667,0.26423752834467096,0.4168821621447984,365.16700000000003,355.08700000000005,365.0038665097299,134,0,0.3491744363047849,-0.8584232710448383,0.8584232710448383,0.3491744363047849,1.4583333333333333,2.0833333333333335,2.625,31.20446210915688,10.12320132362733,2.448438141185571,-2.226208419452252,2.34611558981934,-2.405465829728465,7.442867668096565,-0.2764469249917726,2.35039234999281,742.8101966273347,18.23168632863937,11.543126023845332,12.437553214845247,11.008726372311402,6.228921213713627,7.724366328723957,4.730257526622926,5.9255679604266795,3.134419802900638,3.6097795659164404,2.1209537602415796,2.4562609093256875,-1.86,129828.4026809718,18.478251475928342,6.565194832002093,3.7868549938624665,132.12963994758823,44.26808008445146,18.31189916324491,6.22790117073487,0.0,7.822697123132171,5.689743398203474,9.132147932722685,9.77851570501903,0.0,0.0,0.0,11.94635540489698,0.0,18.27011524731323,48.83312836938279,13.79200241108402,0.0,9.551078168738563,0.0,24.53980033397978,6.606881964512918,22.244575645585364,0.0,5.879988336435371,20.79620979063736,0.0,5.879988336435371,7.822697123132171,55.545630976882116,13.825658400443196,0.0,16.716366349655154,10.860904252533432,0.0,0.0,0.0,217.35999999999996,62.20234443906402,39.473643835190266,0.0,4.567099647791355,6.06636706846161,0.0,0.0,0.0,0.0,9.507725682659025,9.630274556552525,19.83610960538179,0.0,44.77546852308501,41.824194534371756,-2.3558831727135305,-3.1185651126926976,0.44700978591024865,-7.034164934492317,-0.922145455404384,-5.146468217890326,0.5,24,3,13,0,1,1,0,1,1,12,3,14,5,0,1,1,2,-5.223099999999996,63.97440000000002,0,2,2,0,1,2,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_hxcoa_c,MNXM1103616,12.62913529781779,-5.824016569669983,12.62913529781779,0.002379062517610997,0.0358366331874244,861.6540000000008,819.3180000000007,861.1592680936404,312,0,0.4807077012465598,-0.8619479510336412,0.8619479510336412,0.4807077012465598,1.0909090909090908,1.7818181818181817,2.4545454545454546,32.166580369297485,9.872606267626885,2.482322624777054,-2.342528154846096,2.608372944678458,-2.4514776633846704,8.13170745024261,-0.3465897381430845,1.5312058109542837,1811.2758907534019,41.191659197566096,29.719122773376004,33.21890092730348,25.555098317175645,16.43889981822761,21.875982094582227,12.557967675615492,17.85929673596315,7.623866173347577,11.61994689634747,4.773921644014934,8.28288856872755,-2.4400000000000013,253136007588.0919,46.93885058608027,20.30898057194475,14.781850724125594,318.1996348475471,69.54389133324943,30.155919955625706,22.808218099523348,0.0,0.0,15.645394246264342,18.40913115528681,24.082032132704285,4.310631369623587,0.0,45.374739794315005,24.637133934567238,30.678178510894732,33.467747514670855,81.10817383779761,69.12248465390759,0.0,19.519035210632982,15.399799934668117,83.51908643543,37.78979782475996,12.654640149529083,0.0,0.0,25.733545472348546,5.817862777835028,0.0,35.22997631878763,112.90167672331127,41.108417847424896,5.41499046939678,59.103220884436794,22.639449614800423,0.0,11.16387793838399,0.0,381.9300000000001,84.53610317826242,58.48943802923853,0.0,41.607352081155895,12.1736752296728,48.24608961548958,13.847474399381248,0.0,6.923737199690624,38.29487072116019,14.994277592674052,61.31620595995292,1.077806928644257,73.9807971067376,45.75970844448082,4.1387065789898205,-1.4431569155889505,0.0,-4.307487395084423,2.095351577814354,-16.951265619279717,0.7037037037037037,55,6,24,0,1,1,0,2,2,23,5,28,23,0,1,1,3,-1.733799999999996,185.3870999999996,0,2,2,1,0,4,0,0,0,0,1,1,0,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
M_dcamp_c,MNXM1103622,11.293940818978836,-4.832535863025893,11.293940818978836,0.02717224286834119,0.19667804219309648,463.29600000000016,445.1520000000002,463.07404302599974,170,0,0.46917068506123866,-0.4811614693550267,0.4811614693550267,0.46917068506123866,1.2258064516129032,1.935483870967742,2.5483870967741935,31.204462772442668,10.12812729382407,2.448433820816157,-2.168010450843888,2.3850992971149383,-2.332434286374195,7.4583108465751735,-0.1439354283738183,1.8585272025051693,1025.2457382268299,22.92192077295136,15.416256449519333,16.310683640519247,14.47505286750019,8.579909572960446,10.110206316300669,6.511978412382499,7.751331203571808,4.364901914585433,4.850322476100215,2.950742877495931,3.2918586313016887,-2.7200000000000006,5875275.122210513,22.953895251540448,8.79646921635171,5.132860000876181,171.88480140808207,40.26658434267416,30.681060067157404,23.20964188695389,0.0,0.0,19.761307699035868,13.885383993574994,24.311521031844777,0.0,0.0,0.0,0.0,0.0,19.35502366220347,53.627665553454605,36.74304841525489,0.0,19.519035210632982,0.0,37.00246278605374,11.923670568519249,12.654640149529083,0.0,0.0,5.316788604006331,5.817862777835028,0.0,7.822697123132171,92.63120052831026,23.414732768586838,0.0,12.64872279366088,12.654640149529083,0.0,11.16387793838399,0.0,246.67999999999995,63.37065244960253,29.47370483759709,0.0,16.98174071621902,0.0,12.654640149529083,4.567099647791355,0.0,0.0,24.792471328559774,19.630213554145705,21.807637304283833,0.0,51.63358320942096,40.91488874345832,0.07325575729262979,-2.8733862620872475,-1.5091881666942373,-4.203246530873438,-0.7054526362193694,-4.832535863025893,0.5,31,7,16,0,1,1,0,2,2,12,7,17,9,0,1,1,3,-2.1053999999999973,96.542,2,2,2,0,0,4,0,0,2,2,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
