BiGG,MNXM,MolWt,NumHeteroatoms,NumHAcceptors,NumValenceElectrons,MolMR,MolLogP,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,charge,NumHDonors
dad_2,MNXM625,251.246,8,8,96,61.35500000000001,-0.9507999999999996,0.1670549838918478,-0.3935688360285743,0.3935688360285743,0.1670549838918478,0.0,3
anhgm3p,MNXM63489,850.8290000000011,25,17,334,203.4709999999997,-1.3349999999999858,0.3280567895697456,-0.4967849149841052,0.4967849149841052,0.3280567895697456,0.0,13
galctn__L,MNXM636,195.147,7,7,78,36.11999999999999,-4.827799999999997,0.1217521518020305,-0.5472091694087304,0.5472091694087304,0.1217521518020305,-1.0,5
psclys,MNXM6409,309.33900000000006,9,7,124,71.14580000000002,-3.914499999999996,0.3618186163012871,-0.4768527212758296,0.4768527212758296,0.3618186163012871,1.0,7
26dap_LL,MNXM644,190.199,6,4,76,45.0734,-1.019499999999998,0.3199673036345417,-0.4800864475621296,0.4800864475621296,0.3199673036345417,0.0,4
34dhpha,MNXM645,167.14,4,3,64,38.89260000000001,0.0928999999999995,0.3073171143393927,-0.8699706376769154,0.8699706376769154,0.3073171143393927,-1.0,2
dgsn,MNXM647,267.24500000000006,9,8,102,61.01780000000001,-1.4148300000000005,0.2441818967103789,-0.4915603419611675,0.4915603419611675,0.2441818967103789,0.0,5
2ddg6p,MNXM649,255.09499999999997,10,9,94,40.20310000000001,-4.737399999999998,0.1804508847699603,-0.7898733878311314,0.7898733878311314,0.1804508847699603,-3.0,2
novbcn,MNXM65002,611.6240000000004,13,11,236,157.47429999999983,3.4091900000000024,0.3779720824404112,-0.8722545924921056,0.8722545924921056,0.3779720824404112,-1.0,5
aragund,MNXM65126,1316.639,20,17,518,360.3210000000013,14.845099999999968,0.4806256452822269,-0.8621744406400609,0.8621744406400609,0.4806256452822269,-2.0,5
mg2,MNXM653,24.305,1,0,0,5.754,-0.3808,2.0,2.0,2.0,2.0,2.0,0
1agpe141,MNXM6599,423.4870000000001,9,7,166,108.73350000000006,3.459900000000001,0.4718184965533102,-0.4628229144365099,0.4718184965533102,0.4628229144365099,0.0,3
glyc3p,MNXM66,170.057,7,6,62,26.6511,-2.8150999999999997,0.100705213428,-0.7898733893205963,0.7898733893205963,0.100705213428,-2.0,2
peamn,MNXM660,122.191,1,0,48,37.90109999999999,0.471,0.0780319828613748,-0.3572850743247592,0.3572850743247592,0.0780319828613748,1.0,1
1agpe161,MNXM6601,451.5410000000001,9,7,178,117.96750000000006,4.240100000000004,0.4718184965533102,-0.4628229144324415,0.4718184965533102,0.4628229144324415,0.0,3
1agpg141,MNXM6604,453.4890000000001,10,9,178,110.55290000000008,2.222400000000001,0.3053741035848233,-0.7561191830585757,0.7561191830585757,0.3053741035848233,-1.0,3
1agpg160,MNXM6605,483.5590000000001,10,9,192,119.88090000000008,3.2266000000000026,0.3053741035848233,-0.7561191830585757,0.7561191830585757,0.3053741035848233,-1.0,3
1agpg161,MNXM6606,482.551,10,8,190,122.00570000000003,3.634600000000004,0.4718670933768655,-0.4628229144365099,0.4718670933768655,0.4628229144365099,0.0,4
thmmp,MNXM662,343.32500000000005,10,7,120,74.79490000000003,-0.7088899999999994,0.2249960001285481,-0.7898747676205355,0.7898747676205355,0.2249960001285481,-1.0,2
cgly,MNXM683,178.21300000000002,6,4,64,44.395,-0.7153999999999991,0.3248903377728139,-0.4954485120107691,0.4954485120107691,0.3248903377728139,0.0,4
glx,MNXM69,73.027,3,3,28,11.071,-2.0648,0.164998264725081,-0.5419647572741821,0.5419647572741821,0.164998264725081,-1.0,0
ser__D,MNXM694,105.09299999999998,4,3,42,22.697000000000003,-1.6093999999999995,0.3223711468486876,-0.4800213961433728,0.4800213961433728,0.3223711468486876,0.0,3
apg141,MNXM7019,870.1790000000002,12,11,350,240.267299999999,12.278399999999984,0.3057658059606677,-0.7561187221322062,0.7561187221322062,0.3057658059606677,-1.0,1
apg161,MNXM7021,954.3409999999998,12,11,386,267.9692999999991,14.618999999999971,0.3057658044200763,-0.7561187221322062,0.7561187221322062,0.3057658044200763,-1.0,1
apg181,MNXM7023,1038.5029999999992,12,11,422,295.67129999999963,16.95959999999997,0.3057658044200655,-0.7561187221322062,0.7561187221322062,0.3057658044200655,-1.0,1
dcyt,MNXM704,227.22,7,7,88,51.36610000000002,-1.29113,0.2973552398525397,-0.4801197898584713,0.4801197898584713,0.2973552398525397,0.0,4
clpn141,MNXM7149,1231.573999999999,19,17,490,330.6418000000005,16.16889999999997,0.3057658059606677,-0.7561187259178659,0.7561187259178659,0.3057658059606677,-2.0,1
dhpt,MNXM722728,313.2970000000001,9,7,118,81.36410000000002,0.2710699999999993,0.3351808356006227,-0.8569338771007677,0.8569338771007677,0.3351808356006227,-1.0,5
argsuc,MNXM722743,290.276,10,5,114,67.38690000000001,-1.7796299999999974,0.3263176616586169,-0.4811614650242545,0.4811614650242545,0.3263176616586169,0.0,7
1agpe180,MNXM722840,481.61100000000016,9,7,192,127.29550000000008,5.244300000000005,0.4718184965533102,-0.4628229144365099,0.4718184965533102,0.4628229144365099,0.0,3
acglc__D,MNXM722855,222.193,7,7,88,45.53320000000002,-2.650599999999999,0.3022198381554421,-0.462998604898603,0.462998604898603,0.3022198381554421,0.0,4
suc6p,MNXM725918,420.26000000000016,15,14,160,75.11410000000001,-6.542599999999992,0.2235506936975501,-0.7898733865720408,0.7898733865720408,0.2235506936975501,-2.0,7
mobd,MNXM726092,159.93599999999998,5,2,32,2.746,-0.4777,0.0,-1.0,1.0,0.0,-2.0,0
hmgth,MNXM726277,336.346,11,8,126,78.17860000000002,-1.969999999999996,0.324890710335499,-0.8619721306122746,0.8619721306122746,0.324890710335499,-1.0,5
so3,MNXM726339,80.064,4,3,26,9.6972,-1.0041,-0.141829365659022,-0.78406235832682,0.78406235832682,0.141829365659022,-2.0,0
fe2,MNXM726711,55.845,1,0,6,0.0,-0.0025,2.0,2.0,2.0,2.0,2.0,0
fe3,MNXM726712,55.845,1,0,5,0.0,-0.0025,3.0,3.0,3.0,3.0,3.0,0
mmet,MNXM726752,164.25000000000003,4,2,61,44.53420000000001,0.3169000000000002,0.3199986711789646,-0.4800860722538984,0.4800860722538984,0.3199986711789646,0.0,2
dhcinnm,MNXM726800,179.15099999999998,4,3,68,44.222600000000014,0.5635999999999999,0.3278212027178395,-0.8699703973892601,0.8699703973892601,0.3278212027178395,-1.0,2
sbzcoa,MNXM726805,966.6820000000008,31,26,348,205.58209999999968,-3.287499999999998,0.4807077012465598,-0.8619479510336412,0.8619479510336412,0.4807077012465598,-5.0,5
chtbs6p,MNXM726813,502.3660000000002,17,14,192,101.31010000000002,-5.70739999999999,0.4691706874990024,-0.8621744433682513,0.8621744433682513,0.4691706874990024,-2.0,7
8aonn,MNXM726864,187.239,4,3,76,49.377200000000016,0.9377999999999996,0.302839558140104,-0.4812303897810656,0.4812303897810656,0.302839558140104,0.0,2
cpgn,MNXM726879,824.7070000000008,20,13,310,195.68249999999955,2.5237000000000043,2.0,-0.4967775648002322,2.0,0.4967775648002322,2.0,8
hkntd,MNXM726882,212.157,6,4,80,49.2704,0.2789999999999999,0.3704288113709653,-0.5018278741486489,0.5018278741486489,0.3704288113709653,0.0,3
cellb,MNXM726888,342.2970000000001,11,11,136,68.61940000000003,-5.397199999999993,0.1867323035692516,-0.3935665150908041,0.3935665150908041,0.1867323035692516,0.0,8
2ahbut,MNXM726902,145.134,4,4,58,30.928799999999985,-1.5336,0.1665733877114179,-0.5465028912233153,0.5465028912233153,0.1665733877114179,-1.0,1
seramp,MNXM726941,433.2940000000001,16,15,160,90.3707,-3.624499999999996,0.3305846254510744,-0.7460142915311642,0.7460142915311642,0.3305846254510744,-1.0,5
fe3dhbzs,MNXM727045,296.03599999999994,8,5,98,55.22820000000001,-0.7866,2.0,-0.8699539825209309,2.0,0.8699539825209309,1.0,4
6hmhptpp,MNXM727068,352.11600000000004,15,11,122,63.94190000000001,-2.5769299999999986,0.4759302290679488,-0.856933875035223,0.856933875035223,0.4759302290679488,-3.0,4
cynt,MNXM727224,42.017,2,2,16,5.613,-1.17222,0.0198889755223909,-0.8124500881597546,0.8124500881597546,0.0198889755223909,-1.0,0
u23ga,MNXM727269,1016.0220000000012,25,21,394,239.4313999999993,2.647800000000009,0.4830407492787802,-0.8619164986009595,0.8619164986009595,0.4830407492787802,-2.0,8
coa,MNXM727276,763.5090000000006,27,22,272,157.6330999999998,-3.644099999999999,0.4807077012465598,-0.8619479531882883,0.8619479531882883,0.4807077012465598,-4.0,6
lipidAds,MNXM727331,1323.7320000000002,23,20,536,347.57970000000057,10.042199999999989,0.4715041346578531,-0.861916499659526,0.861916499659526,0.4715041346578531,-2.0,9
rbflvrd,MNXM727501,378.3850000000001,10,7,146,98.67370000000004,-0.5324599999999999,0.3714182852120066,-0.4944235527571242,0.4944235527571242,0.3714182852120066,0.0,6
2shchc,MNXM727527,240.211,6,4,92,56.23240000000001,-0.0218000000000001,0.3136103288713932,-0.4812204787460568,0.4812204787460568,0.3136103288713932,0.0,3
3pg,MNXM727604,183.032,8,7,66,24.5723,-4.057499999999999,0.116944513193281,-0.7898732020537984,0.7898732020537984,0.116944513193281,-3.0,1
cyan,MNXM727657,27.026,1,1,10,6.67,0.13978,0.0461633834447747,-0.2019672453097332,0.2019672453097332,0.0461633834447747,0.0,0
pimACP,MNXM727687,904.6550000000008,30,25,328,189.3370999999996,-3.613699999999996,0.4807077012465598,-0.8619479510336412,0.8619479510336412,0.4807077012465598,-5.0,5
mincyc,MNXM727814,457.4830000000001,10,9,176,119.1622000000001,1.2365700000000002,0.2175688016293891,-0.5096526505130152,0.5096526505130152,0.2175688016293891,0.0,6
xylu__L,MNXM727819,150.12999999999997,5,5,60,31.192199999999985,-2.738099999999999,0.1887561485102347,-0.3935651606440081,0.3935651606440081,0.1887561485102347,0.0,4
ascb__L,MNXM727871,175.11599999999996,6,6,68,32.62739999999999,-2.6050999999999997,0.3726769737769464,-0.8702327054185727,0.8702327054185727,0.3726769737769464,-1.0,3
ag,MNXM727888,107.868,1,0,10,0.0,-0.0025,1.0,1.0,1.0,1.0,1.0,0
ditp,MNXM728062,488.13500000000016,20,16,168,82.46310000000001,-3.004399999999997,0.4820789163457546,-0.8569847253368239,0.8569847253368239,0.4820789163457546,-4.0,2
gtspmd,MNXM728086,436.579,12,6,168,115.58810000000008,-1.368599999999994,0.3618348941741662,-0.4965768171815867,0.4965768171815867,0.3618348941741662,2.0,8
prbatp,MNXM728132,716.2520000000005,29,22,250,122.92019999999997,-6.536,0.4844933236685235,-0.7898733865599031,0.7898733865599031,0.4844933236685235,-3.0,7
acon_T,MNXM728255,171.08399999999995,6,6,66,27.720999999999997,-4.447399999999999,0.0678830082895813,-0.5498050625341044,0.5498050625341044,0.0678830082895813,-3.0,0
udpLa4fn,MNXM728268,562.2940000000003,21,17,204,106.3752,-4.838799999999993,0.4830580401597565,-0.8584386267006714,0.8584386267006714,0.4830580401597565,-1.0,7
amp,MNXM728294,345.2080000000001,13,12,126,69.2175,-3.126999999999998,0.1671385059508227,-0.7898733865866544,0.7898733865866544,0.1671385059508227,-2.0,3
5caiz,MNXM728322,336.17300000000006,13,11,124,60.72780000000002,-3.897199999999998,0.1652693776341113,-0.7898733865866544,0.7898733865866544,0.1652693776341113,-3.0,3
ile__L,MNXM728337,131.175,3,2,54,35.06619999999998,0.4443999999999999,0.3202466808084985,-0.480078739285162,0.480078739285162,0.3202466808084985,0.0,2
tagur,MNXM728349,194.139,7,6,76,36.55799999999999,-3.1274999999999986,0.3353065362135899,-0.47924256043187,0.47924256043187,0.3353065362135899,0.0,5
crncoa,MNXM728470,907.7030000000008,30,24,330,194.7682999999996,-3.856899999999994,0.4782931693351808,-0.8619479510336412,0.8619479510336412,0.4782931693351808,-3.0,6
6hmhpt,MNXM728662,195.182,7,6,74,48.7777,-0.9149300000000002,0.2440920731626399,-0.4915613839888749,0.4915613839888749,0.2440920731626399,0.0,5
malcoame,MNXM728995,863.5820000000008,30,25,310,177.87809999999968,-3.750999999999997,0.4807077012465598,-0.861947951033633,0.861947951033633,0.4807077012465598,-4.0,5
lipoate,MNXM729132,205.324,4,4,70,51.92900000000003,1.4504,0.0413836223649003,-0.5501718608840789,0.5501718608840789,0.0413836223649003,-1.0,0
23dhbzs,MNXM729151,241.199,7,5,92,57.44700000000001,-0.1521,0.3304899270451517,-0.5042421126916328,0.5042421126916328,0.3304899270451517,0.0,5
sl26da,MNXM729177,288.256,9,7,114,62.56200000000001,-2.6892999999999967,0.3278671485116141,-0.8619643599062827,0.8619643599062827,0.3278671485116141,-2.0,3
zn2,MNXM729215,65.39,1,0,0,0.0,-0.0025,2.0,2.0,2.0,2.0,2.0,0
acmum6p,MNXM729216,371.23500000000007,13,10,140,71.12170000000002,-4.155299999999996,0.4691706874996926,-0.8621744423975839,0.8621744423975839,0.4691706874996926,-2.0,4
nh4,MNXM729302,18.039,1,0,8,5.9848,0.3762,-0.3688590272809404,-0.3688590272809404,0.3688590272809404,0.3688590272809404,1.0,1
gthox,MNXM729383,610.6240000000004,20,14,226,142.18560000000014,-2.910999999999996,0.3248907103534139,-0.8619721275002324,0.8619721275002324,0.3248907103534139,-2.0,8
prbamp,MNXM729421,558.3100000000003,21,16,202,105.53719999999998,-5.505999999999993,0.4691706850612931,-0.7898733865599031,0.7898733865599031,0.4691706850612931,-1.0,7
rdmbzi,MNXM729592,278.30800000000005,6,6,108,72.21640000000002,0.2646399999999998,0.1640843191820079,-0.3935668539606514,0.3935668539606514,0.1640843191820079,0.0,3
acac,MNXM729595,101.08099999999996,3,3,40,20.304999999999996,-1.2846,0.134923404988301,-0.549691403770804,0.549691403770804,0.134923404988301,-1.0,0
cbi,MNXM729643,990.1060000000002,20,12,376,261.68349999999947,8.917150000000007,1.0,-0.6677729313743526,1.0,0.6677729313743526,0.0,13
meoh,MNXM729800,32.042,1,1,14,8.1428,-0.3915,0.0319406837177281,-0.3996302435573072,0.3996302435573072,0.0319406837177281,0.0,1
5mtr,MNXM729972,180.225,5,5,66,41.27540000000001,-1.2116,0.1834903563661098,-0.3874597289735715,0.3874597289735715,0.1834903563661098,0.0,3
pep,MNXM73,165.01699999999997,7,6,58,22.8385,-2.904699999999999,0.139368966902894,-0.7802406759257141,0.7802406759257141,0.139368966902894,-3.0,0
acglu,MNXM730,187.151,6,5,74,38.7738,-2.251599999999999,0.327880167884345,-0.8621656533619501,0.8621656533619501,0.327880167884345,-2.0,1
thm,MNXM730135,265.362,6,4,96,68.32220000000001,0.4381100000000001,0.2249959973313686,-0.3959959313437732,0.3959959313437732,0.2249959973313686,1.0,3
phpyr,MNXM730221,163.152,3,3,62,40.16000000000001,-0.4519000000000002,0.1821263262071525,-0.541700577515698,0.541700577515698,0.1821263262071525,-1.0,0
dhnpt,MNXM730300,255.23400000000004,9,8,98,60.79130000000001,-2.19313,0.2440922754596189,-0.4915613829398823,0.4915613829398823,0.2440922754596189,0.0,7
manglyc,MNXM730319,267.21,9,9,106,50.73300000000003,-5.086299999999994,0.1870473213840338,-0.547210803910972,0.547210803910972,0.1870473213840338,-1.0,5
2me4p,MNXM730435,214.11,8,7,80,37.27490000000001,-3.0640999999999976,0.1128813082340404,-0.7898733863002086,0.7898733863002086,0.1128813082340404,-2.0,3
lipa,MNXM730505,2232.7009999999987,43,39,896,557.1216000000022,11.287799999999985,0.4715041346578531,-0.8619164986009697,0.8619164986009697,0.4715041346578531,-6.0,12
feoxam,MNXM730514,613.5140000000002,15,9,231,149.85099999999994,2.926000000000002,3.0,-0.7562645105879088,3.0,0.7562645105879088,0.0,3
2doxg6p,MNXM730537,242.11999999999995,9,8,90,41.068900000000006,-3.3391999999999977,0.1572262893055573,-0.7898733865778472,0.7898733865778472,0.1572262893055573,-2.0,3
butso3,MNXM730561,137.17999999999998,4,3,50,29.47219999999999,0.3317000000000001,0.0945424843497689,-0.74794388701238,0.74794388701238,0.0945424843497689,-1.0,0
acmalt,MNXM730607,384.3340000000001,12,12,152,78.16660000000002,-4.826399999999993,0.3045359610859408,-0.4329101206883451,0.4329101206883451,0.3045359610859408,0.0,7
cechddd,MNXM730693,183.183,4,4,72,43.47760000000002,-1.2655,0.1047832686696877,-0.550159695568424,0.550159695568424,0.1047832686696877,-1.0,2
feenter,MNXM730707,725.3970000000007,19,15,260,150.73979999999992,-3.435699999999994,6.0,-0.8728393655046944,6.0,0.8728393655046944,0.0,6
3ig3p,MNXM730763,285.192,8,6,104,62.82380000000003,-0.5925,0.1091859366727479,-0.789873386239552,0.789873386239552,0.1091859366727479,-2.0,3
4ppcys,MNXM730898,399.338,13,10,146,84.78590000000001,-3.561199999999996,0.4690969720095194,-0.8619296058486661,0.8619296058486661,0.4690969720095194,-3.0,4
3c3hmp,MNXM730929,174.152,5,5,70,34.41879999999999,-2.736599999999998,0.1113177299198755,-0.5500418415407393,0.5500418415407393,0.1113177299198755,-2.0,1
2sephchc,MNXM730931,325.2490000000001,9,9,126,65.40180000000001,-4.352599999999996,0.143373781185589,-0.5501576154172686,0.5501576154172686,0.143373781185589,-3.0,1
4c2me,MNXM730948,519.2930000000002,19,16,190,97.5885,-4.221829999999995,0.4782931988945511,-0.8456009302374488,0.8456009302374488,0.4782931988945511,-2.0,7
cenchddd,MNXM730951,181.167,4,4,70,43.383600000000015,-1.4895000000000005,0.1084513189596127,-0.5454671534401077,0.5454671534401077,0.1084513189596127,-1.0,2
tag6p__D,MNXM731056,258.119,10,9,96,42.48070000000001,-4.366799999999997,0.2189397529620541,-0.7898717079608458,0.7898717079608458,0.2189397529620541,-2.0,4
gdpofuc,MNXM731066,587.3280000000003,22,17,212,114.44999999999996,-3.150029999999996,0.4830586475190686,-0.4915603419300545,0.4915603419300545,0.4830586475190686,0.0,9
tsul,MNXM731077,113.139,5,3,32,18.9136,-0.6638999999999999,0.0818180853092302,-0.7483801805035404,0.7483801805035404,0.0818180853092302,-1.0,1
cu2,MNXM731166,63.546,1,0,9,0.0,-0.0025,2.0,2.0,2.0,2.0,2.0,0
fruur,MNXM731183,194.139,7,6,76,36.55799999999999,-3.1274999999999986,0.3353065362135899,-0.47924256043187,0.47924256043187,0.3353065362135899,0.0,5
35cgmp,MNXM731192,344.20000000000005,13,10,124,67.7465,-1.9134299999999995,0.4722360989476807,-0.8569328930032929,0.8569328930032929,0.4722360989476807,-1.0,4
enlipa,MNXM731245,2357.7649999999976,48,40,938,585.2571000000023,12.651799999999977,0.4721736072792448,-0.8619164986009697,0.8619164986009697,0.4721736072792448,-4.0,15
galt1p,MNXM731248,260.135,10,9,98,44.671500000000016,-4.732399999999997,0.1106026671655719,-0.7898733877846065,0.7898733877846065,0.1106026671655719,-2.0,5
ggptrc,MNXM731265,218.277,6,3,88,56.76510000000001,-0.8428999999999975,0.319982828609111,-0.4965961527576558,0.4965961527576558,0.319982828609111,1.0,4
xylu__D,MNXM731281,150.12999999999997,5,5,60,31.192199999999985,-2.738099999999999,0.1887561485102347,-0.3935651606440081,0.3935651606440081,0.1887561485102347,0.0,4
ppt,MNXM731416,79.979,4,3,26,9.0015,-1.9033,-0.0813224411050791,-0.81303844458679,0.81303844458679,0.0813224411050791,-2.0,0
uaccg,MNXM731472,674.3780000000005,24,20,248,129.30980000000002,-5.9390999999999945,0.4830407492086933,-0.8621738726381398,0.8621738726381398,0.4830407492086933,-3.0,6
pa160,MNXM731668,646.8870000000007,9,8,262,175.0214999999995,9.249300000000002,0.3057657875808244,-0.7898727054699423,0.7898727054699423,0.3057657875808244,-2.0,0
gmhep17bp,MNXM731697,366.108,15,13,132,54.93820000000003,-6.154499999999996,0.1908145511151245,-0.7898733877799123,0.7898733877799123,0.1908145511151245,-4.0,4
o16a2und,MNXM731709,2680.857999999992,61,57,1056,642.6326000000018,-0.5445000000000386,0.4830400850545983,-0.8621744416874594,0.8621744416874594,0.4830400850545983,-2.0,27
o16a3und,MNXM731711,3558.6539999999745,87,82,1402,827.4540000000028,-8.840999999999983,0.4830401097530889,-0.8621744416874594,0.8621744416874594,0.4830401097530889,-2.0,40
fc1p,MNXM731750,242.11999999999995,9,8,90,42.259900000000016,-3.4965999999999977,0.1894547154839734,-0.7898618866764712,0.7898618866764712,0.1894547154839734,-2.0,3
rml,MNXM731755,164.15699999999998,5,5,66,35.78719999999999,-2.3496,0.1887683244505632,-0.3906029996246596,0.3906029996246596,0.1887683244505632,0.0,4
lipidA,MNXM731760,1401.6950000000002,27,23,560,354.0524000000008,8.895200000000003,0.4715041346578531,-0.8619164996500939,0.8619164996500939,0.4715041346578531,-4.0,8
pg181,MNXM731815,774.050000000001,11,10,312,212.34609999999907,10.371199999999996,0.3057658044200655,-0.7561187259251791,0.7561187259251791,0.3057658044200655,-1.0,2
rhcys,MNXM731817,267.30299999999994,8,7,100,60.446600000000025,-2.039399999999997,0.3199992131450503,-0.4800860692936547,0.4800860692936547,0.3199992131450503,0.0,5
lac__D,MNXM731834,89.07,3,3,36,16.687800000000003,-1.8829,0.0905169717415241,-0.5473323389686671,0.5473323389686671,0.0905169717415241,-1.0,1
lac__L,MNXM731835,89.07,3,3,36,16.687800000000003,-1.8829,0.0905169717415241,-0.5473323389686671,0.5473323389686671,0.0905169717415241,-1.0,1
lipidX,MNXM731934,709.8550000000007,14,12,284,178.70249999999956,3.924800000000006,0.3083639095343425,-0.8619164986547414,0.8619164986547414,0.3083639095343425,-2.0,5
ni2,MNXM731950,58.693,1,0,8,0.0,-0.0025,2.0,2.0,2.0,2.0,2.0,0
4fe4s,MNXM732007,351.648,8,0,54,30.364,2.5828,1.0,0.0,1.0,0.0,2.0,0
glyc__R,MNXM732052,105.069,4,4,42,18.0996,-2.9105,0.1162862219709601,-0.547223587319702,0.547223587319702,0.1162862219709601,-1.0,2
all__D,MNXM732104,180.156,6,6,72,37.17699999999999,-3.3787999999999987,0.1507548295166195,-0.3935791329107738,0.3935791329107738,0.1507548295166195,0.0,5
1odec11eg3p,MNXM732145,434.5100000000001,8,7,172,109.97630000000008,3.773300000000002,0.3053741035181414,-0.7898733836825853,0.7898733836825853,0.3053741035181414,-2.0,1
uama,MNXM732162,747.4730000000006,26,21,278,149.15759999999997,-5.582299999999995,0.483039976110346,-0.8621744406770745,0.8621744406770745,0.483039976110346,-3.0,7
ugmda,MNXM732166,1189.9220000000007,39,29,452,259.6159999999996,-5.992800000000027,0.4830399761105937,-0.8621744406768972,0.8621744406768972,0.4830399761105937,-4.0,13
no3,MNXM732398,62.004000000000005,4,3,24,10.3614,-0.2391,0.0688815891052007,-0.3562938630350668,0.3562938630350668,0.0688815891052007,-1.0,0
citr__L,MNXM732471,175.18800000000002,6,3,70,43.20339999999999,-0.7391299999999985,0.3199685108145641,-0.4810134415416553,0.4810134415416553,0.3199685108145641,0.0,5
hxan,MNXM732487,136.114,5,4,50,33.348499999999994,0.0584999999999996,0.2424291210154571,-0.4916039459969147,0.4916039459969147,0.2424291210154571,0.0,2
2dr5p,MNXM732594,212.094,8,7,78,35.0621,-2.700099999999998,0.1572238166383143,-0.7898733866302087,0.7898733866302087,0.1572238166383143,-2.0,2
h2o2,MNXM732620,34.014,2,2,14,5.2576,0.0173999999999999,-0.254557430614467,-0.254557430614467,0.254557430614467,0.254557430614467,0.0,2
preq0,MNXM732649,175.151,6,4,64,42.6789,-0.0522500000000001,0.2262269492839294,-0.4926352154863092,0.4926352154863092,0.2262269492839294,0.0,4
acmum,MNXM732757,292.264,9,8,116,62.84020000000004,-2.9375999999999967,0.3320358765648863,-0.8621744423973666,0.8621744423973666,0.3320358765648863,-1.0,4
uagmda,MNXM732761,1713.0430000000006,32,23,674,462.4616000000021,13.953999999999985,0.4830400849965756,-0.8621744406768972,0.8621744406768972,0.4830400849965756,-4.0,10
ctbtcoa,MNXM732837,889.6880000000008,29,23,322,193.28449999999955,-3.051699999999996,0.4782931693351808,-0.8619479510292422,0.8619479510292422,0.4782931693351808,-3.0,5
3mob,MNXM732866,115.108,3,3,46,24.85199999999999,-1.0386000000000002,0.1802816082987375,-0.5417017271604566,0.5417017271604566,0.1802816082987375,-1.0,0
lald__L,MNXM732880,74.079,2,2,30,17.7448,-0.4339,0.1476783326277587,-0.3859339672822644,0.3859339672822644,0.1476783326277587,0.0,1
dxyl,MNXM732961,134.13099999999997,4,4,54,28.58939999999999,-1.5531,0.1912985525135596,-0.3877855567473158,0.3877855567473158,0.1912985525135596,0.0,3
1hdecg3p,MNXM732965,408.472,8,7,162,100.83630000000008,3.2171000000000016,0.3053741035181414,-0.7898733836825853,0.7898733836825853,0.3053741035181414,-2.0,1
unagamu,MNXM733023,1344.629,22,18,528,363.21580000000137,12.42269999999998,0.4830400836610485,-0.8621744426869722,0.8621744426869722,0.4830400836610485,-3.0,6
udcpp,MNXM733031,846.2950000000001,5,3,340,265.11829999999924,17.694899999999972,0.2650500620304783,-0.7562481195736789,0.7562481195736789,0.2650500620304783,-1.0,1
gua,MNXM733114,151.129,6,4,56,35.7589,-0.5289300000000001,0.2441722915221364,-0.4915604386238548,0.4915604386238548,0.2441722915221364,0.0,4
cd2,MNXM733186,112.412,1,0,0,0.0,-0.0025,2.0,2.0,2.0,2.0,2.0,0
ascb6p,MNXM733261,254.087,10,7,92,40.90890000000001,-3.685799999999998,0.4691714488159654,-0.873143948936879,0.873143948936879,0.4691714488159654,-2.0,3
s7p,MNXM733314,288.145,11,10,108,49.67850000000002,-5.163299999999996,0.1887705535602123,-0.7898733877845938,0.7898733877845938,0.1887705535602123,-2.0,5
2tpr3dpcoa,MNXM733374,1053.5660000000012,39,32,372,201.6426999999996,-6.2108,0.4820789163458642,-0.8619479531882883,0.8619479531882883,0.4820789163458642,-6.0,8
fecrm,MNXM733434,743.5530000000007,22,15,278,172.6547999999997,-1.2987999999999893,6.0,-0.8415333423571192,6.0,0.8415333423571192,0.0,6
pe120,MNXM733471,579.7560000000005,10,8,232,155.31069999999983,7.375500000000008,0.4718592390249758,-0.4616281734359622,0.4718592390249758,0.4616281734359622,0.0,2
pe140,MNXM733473,635.8640000000007,10,8,256,173.7786999999996,8.935900000000006,0.4718592390249758,-0.4616281734359622,0.4718592390249758,0.4616281734359622,0.0,2
14glucan,MNXM733515,990.8610000000016,31,31,392,199.1529999999997,-14.100400000000034,0.1867327521498325,-0.3935665150908041,0.3935665150908041,0.1867327521498325,0.0,20
rmn,MNXM733618,164.15699999999998,5,5,66,34.57419999999999,-2.1938,0.1834348329411569,-0.3876060338977697,0.3876060338977697,0.1834348329411569,0.0,4
dtdp4aaddg,MNXM733666,587.3680000000004,20,16,216,118.232,-2.8617799999999938,0.4830582145331087,-0.8621756817027293,0.8621756817027293,0.4830582145331087,-2.0,5
urdglyc,MNXM733673,133.083,6,4,52,24.504999999999995,-2.86293,0.2810184783891726,-0.5452484580660322,0.5452484580660322,0.2810184783891726,-1.0,4
Nmtrp,MNXM733784,218.25600000000003,4,2,84,62.48620000000002,1.3829999999999998,0.320530855774179,-0.4800721296624173,0.4800721296624173,0.320530855774179,0.0,3
amob,MNXM733831,397.41300000000007,12,11,147,93.539,-2.364499999999996,0.1785621084480871,-0.5417088546448687,0.5417088546448687,0.1785621084480871,-1.0,3
op4en,MNXM733877,114.09999999999997,3,2,44,28.54459999999999,0.6988999999999999,0.3704284147940184,-0.501828123728338,0.501828123728338,0.3704284147940184,0.0,2
eca2und,MNXM733908,2138.3820000000014,45,37,840,542.9230000000018,8.742700000000005,0.4830401083580989,-0.862175681702743,0.862175681702743,0.4830401083580989,-4.0,15
eca4und,MNXM733910,3351.4979999999805,81,67,1316,812.8562000000032,1.4368999999999867,0.4830401083580989,-0.862175681702743,0.862175681702743,0.4830401083580989,-6.0,29
