,d1_1515,d2_1515,value1515
1362,BCUT2D_MRHI,Chi0n,0.511009573503325
1363,BCUT2D_MRHI,Chi0v,0.5419302370179506
1364,BCUT2D_MRHI,Chi1,0.5326768567245199
1365,BCUT2D_MRHI,Chi1n,0.4909268648389937
1366,BCUT2D_MRHI,Chi1v,0.5828430323128871
1367,BCUT2D_MRHI,Chi2n,0.48975884948998716
1368,BCUT2D_MRHI,Chi2v,0.5910272824505673
1369,BCUT2D_MRHI,Chi3n,0.4631340611281639
1370,BCUT2D_MRHI,Chi3v,0.5664383635324202
1371,BCUT2D_MRHI,Chi4n,0.45836269772183147
1372,BCUT2D_MRHI,Chi4v,0.5697920704393232
1373,BCUT2D_MRHI,HallKierAlpha,-0.3255360168487978
1374,BCUT2D_MRHI,Ipc,0.5284317487722678
1375,BCUT2D_MRHI,Kappa1,0.5269080927998695
1376,BCUT2D_MRHI,Kappa2,0.47780080231357336
1377,BCUT2D_MRHI,Kappa3,0.44811832737054386
1378,BCUT2D_MRHI,LabuteASA,0.5303458229710195
1379,BCUT2D_MRHI,PEOE_VSA1,0.5011104556595442
1380,BCUT2D_MRHI,SMR_VSA1,0.5339639264191466
1381,BCUT2D_MRHI,SlogP_VSA2,0.46658302983536803
1382,BCUT2D_MRHI,SlogP_VSA3,0.581756131089825
1383,BCUT2D_MRHI,TPSA,0.5802003355704234
1384,BCUT2D_MRHI,FractionCSP3,0.16159355858927066
1385,BCUT2D_MRHI,HeavyAtomCount,0.5381061636069496
1386,BCUT2D_MRHI,NOCount,0.5987901916200589
1387,BCUT2D_MRHI,NumHAcceptors,0.6115474947017866
1388,BCUT2D_MRHI,NumHeteroatoms,0.6339264933197359
1389,BCUT2D_MRHI,NumRotatableBonds,0.5252952298546603
1390,BCUT2D_MRHI,MolLogP,-0.059319468468572285
1391,BCUT2D_MRHI,MolMR,0.5116570924669909
1392,BCUT2D_MRLOW,mass,-0.35325552883287226
1393,BCUT2D_MRLOW,MaxEStateIndex,-0.3259420967886373
1394,BCUT2D_MRLOW,MinEStateIndex,0.530444531646001
1395,BCUT2D_MRLOW,MaxAbsEStateIndex,-0.3259420967886373
1396,BCUT2D_MRLOW,MinAbsEStateIndex,-0.08274377846813473
1397,BCUT2D_MRLOW,qed,0.23711916658891555
1398,BCUT2D_MRLOW,MolWt,-0.3533019523342284
1399,BCUT2D_MRLOW,HeavyAtomMolWt,-0.35650237232219195
1400,BCUT2D_MRLOW,ExactMolWt,-0.35330702161892913
1401,BCUT2D_MRLOW,NumValenceElectrons,-0.35907031396991795
1402,BCUT2D_MRLOW,MaxPartialCharge,-0.05094020629205216
1403,BCUT2D_MRLOW,MinPartialCharge,0.4460655936295343
1404,BCUT2D_MRLOW,MaxAbsPartialCharge,-0.31552162208918283
1405,BCUT2D_MRLOW,MinAbsPartialCharge,-0.046894727313239654
1406,BCUT2D_MRLOW,FpDensityMorgan1,0.15121681246191407
1407,BCUT2D_MRLOW,FpDensityMorgan2,0.08736772930020811
1408,BCUT2D_MRLOW,FpDensityMorgan3,-0.026960770375000605
1409,BCUT2D_MRLOW,BCUT2D_MWHI,-0.35584855943472643
1410,BCUT2D_MRLOW,BCUT2D_MWLOW,0.2236176397688936
1411,BCUT2D_MRLOW,BCUT2D_CHGHI,-0.5049315583583202
1412,BCUT2D_MRLOW,BCUT2D_CHGLO,0.6319214309236116
1413,BCUT2D_MRLOW,BCUT2D_LOGPHI,-0.42302484694335535
1414,BCUT2D_MRLOW,BCUT2D_LOGPLOW,0.6502557310587349
1415,BCUT2D_MRLOW,BCUT2D_MRHI,-0.30072609455697075
1416,BCUT2D_MRLOW,BCUT2D_MRLOW,1.0
1417,BCUT2D_MRLOW,BalabanJ,0.10214159098185131
1418,BCUT2D_MRLOW,BertzCT,-0.33556673093230976
1419,BCUT2D_MRLOW,Chi0,-0.3595403237360127
1420,BCUT2D_MRLOW,Chi0n,-0.3309297472930091
1421,BCUT2D_MRLOW,Chi0v,-0.33866329742667495
1422,BCUT2D_MRLOW,Chi1,-0.3417508753332802
1423,BCUT2D_MRLOW,Chi1n,-0.3170224374677897
1424,BCUT2D_MRLOW,Chi1v,-0.34953779500807686
1425,BCUT2D_MRLOW,Chi2n,-0.3314421892003154
1426,BCUT2D_MRLOW,Chi2v,-0.3649025579411612
1427,BCUT2D_MRLOW,Chi3n,-0.3062696451266307
1428,BCUT2D_MRLOW,Chi3v,-0.3478297304552516
1429,BCUT2D_MRLOW,Chi4n,-0.30302596618626926
1430,BCUT2D_MRLOW,Chi4v,-0.3497667644797312
1431,BCUT2D_MRLOW,HallKierAlpha,0.1837883455148949
1432,BCUT2D_MRLOW,Ipc,-0.33411960670008395
1433,BCUT2D_MRLOW,Kappa1,-0.35050713297715624
1434,BCUT2D_MRLOW,Kappa2,-0.3138539995036435
1435,BCUT2D_MRLOW,Kappa3,-0.2540037112170057
1436,BCUT2D_MRLOW,LabuteASA,-0.33682175241881207
1437,BCUT2D_MRLOW,PEOE_VSA1,-0.565563611691975
1438,BCUT2D_MRLOW,SMR_VSA1,-0.49847587117640985
1439,BCUT2D_MRLOW,SlogP_VSA2,-0.3752604397705836
1440,BCUT2D_MRLOW,SlogP_VSA3,-0.3888274658446188
1441,BCUT2D_MRLOW,TPSA,-0.4987078086740896
1442,BCUT2D_MRLOW,FractionCSP3,-0.2530984944403325
1443,BCUT2D_MRLOW,HeavyAtomCount,-0.34960434801086493
1444,BCUT2D_MRLOW,NOCount,-0.46899169426682474
1445,BCUT2D_MRLOW,NumHAcceptors,-0.4806599672853311
1446,BCUT2D_MRLOW,NumHeteroatoms,-0.469305244929437
1447,BCUT2D_MRLOW,NumRotatableBonds,-0.3551780564595769
1448,BCUT2D_MRLOW,MolLogP,0.4078871127010735
1449,BCUT2D_MRLOW,MolMR,-0.28681248081556976
1450,BalabanJ,mass,-0.3594865972297985
1451,BalabanJ,MaxEStateIndex,-0.2793185289245481
1452,BalabanJ,MinEStateIndex,0.18998601173916568
1453,BalabanJ,MaxAbsEStateIndex,-0.2793185289245481
1454,BalabanJ,MinAbsEStateIndex,0.43794076782064795
1455,BalabanJ,qed,0.2627674631456837
1456,BalabanJ,MolWt,-0.35940194504787537
1457,BalabanJ,HeavyAtomMolWt,-0.3671880792789882
1458,BalabanJ,ExactMolWt,-0.35946343314993057
1459,BalabanJ,NumValenceElectrons,-0.33150660584618286
1460,BalabanJ,MaxPartialCharge,-0.38979295059580454
1461,BalabanJ,MinPartialCharge,0.23972911940854466
1462,BalabanJ,MaxAbsPartialCharge,-0.38094727974537657
1463,BalabanJ,MinAbsPartialCharge,-0.41506784789015594
1464,BalabanJ,FpDensityMorgan1,0.2247608869837781
1465,BalabanJ,FpDensityMorgan2,0.11634939716229058
1466,BalabanJ,FpDensityMorgan3,-0.09001292193905543
1467,BalabanJ,BCUT2D_MWHI,-0.15663472662020894
1468,BalabanJ,BCUT2D_MWLOW,0.39841419706826764
1469,BalabanJ,BCUT2D_CHGHI,-0.3608422416093832
1470,BalabanJ,BCUT2D_CHGLO,0.2199956957966691
1471,BalabanJ,BCUT2D_LOGPHI,-0.3299438391512902
1472,BalabanJ,BCUT2D_LOGPLOW,0.14416893279977283
1473,BalabanJ,BCUT2D_MRHI,-0.10508791511093098
1474,BalabanJ,BCUT2D_MRLOW,0.10214159098185131
1475,BalabanJ,BalabanJ,1.0
1476,BalabanJ,BertzCT,-0.4324774835127298
1477,BalabanJ,Chi0,-0.3298205766920507
1478,BalabanJ,Chi0n,-0.3221877875296522
1479,BalabanJ,Chi0v,-0.3372198650332228
1480,BalabanJ,Chi1,-0.34625467983561725
1481,BalabanJ,Chi1n,-0.3236836139476841
1482,BalabanJ,Chi1v,-0.3291754734043793
1483,BalabanJ,Chi2n,-0.3427559927728657
1484,BalabanJ,Chi2v,-0.3491076954268749
1485,BalabanJ,Chi3n,-0.36979850212919263
1486,BalabanJ,Chi3v,-0.3863532108866019
1487,BalabanJ,Chi4n,-0.3931832363700438
1488,BalabanJ,Chi4v,-0.4117480181596259
1489,BalabanJ,HallKierAlpha,0.3331268154513783
1490,BalabanJ,Ipc,-0.3665227972039037
1491,BalabanJ,Kappa1,-0.3010178162287187
1492,BalabanJ,Kappa2,-0.23047054445511533
1493,BalabanJ,Kappa3,-0.07978669389906991
1494,BalabanJ,LabuteASA,-0.34785799132088135
1495,BalabanJ,PEOE_VSA1,-0.36859554372477077
1496,BalabanJ,SMR_VSA1,-0.35058292233779204
1497,BalabanJ,SlogP_VSA2,-0.35774848918657026
1498,BalabanJ,SlogP_VSA3,-0.3171403603760371
1499,BalabanJ,TPSA,-0.37354174305767335
1500,BalabanJ,FractionCSP3,0.15704009040189928
1501,BalabanJ,HeavyAtomCount,-0.34629373998665175
1502,BalabanJ,NOCount,-0.38914459801129464
1503,BalabanJ,NumHAcceptors,-0.3811807777072701
1504,BalabanJ,NumHeteroatoms,-0.38908820220600093
1505,BalabanJ,NumRotatableBonds,-0.12228942438721364
1506,BalabanJ,MolLogP,0.11944508445348619
1507,BalabanJ,MolMR,-0.3341103569051883
1508,BertzCT,mass,0.9574168278722875
1509,BertzCT,MaxEStateIndex,0.9096405516240148
1510,BertzCT,MinEStateIndex,-0.6456131904132798
1511,BertzCT,MaxAbsEStateIndex,0.9096405516240148
1512,BertzCT,MinAbsEStateIndex,-0.4144738993201893
1513,BertzCT,qed,-0.6714426269864076
1514,BertzCT,MolWt,0.9574452432400572
1515,BertzCT,HeavyAtomMolWt,0.960835815440901
1516,BertzCT,ExactMolWt,0.9574446757520185
1517,BertzCT,NumValenceElectrons,0.95601087509871
1518,BertzCT,MaxPartialCharge,0.5726778068728086
1519,BertzCT,MinPartialCharge,-0.603939684001763
1520,BertzCT,MaxAbsPartialCharge,0.5027105162805451
1521,BertzCT,MinAbsPartialCharge,0.5637649927203995
1522,BertzCT,FpDensityMorgan1,-0.5798268630715491
1523,BertzCT,FpDensityMorgan2,-0.3650787237352204
1524,BertzCT,FpDensityMorgan3,-0.019536199909591222
1525,BertzCT,BCUT2D_MWHI,0.550101485954055
1526,BertzCT,BCUT2D_MWLOW,-0.5374641071947528
1527,BertzCT,BCUT2D_CHGHI,0.7127472682711363
1528,BertzCT,BCUT2D_CHGLO,-0.6562233669315378
1529,BertzCT,BCUT2D_LOGPHI,0.8170529411932765
1530,BertzCT,BCUT2D_LOGPLOW,-0.38174121162174224
1531,BertzCT,BCUT2D_MRHI,0.5607772011104408
1532,BertzCT,BCUT2D_MRLOW,-0.33556673093230976
1533,BertzCT,BalabanJ,-0.4324774835127298
1534,BertzCT,BertzCT,0.9999999999999998
1535,BertzCT,Chi0,0.9632487071375297
1536,BertzCT,Chi0n,0.949729821877997
1537,BertzCT,Chi0v,0.9504353191128684
1538,BertzCT,Chi1,0.9670966014728221
1539,BertzCT,Chi1n,0.9398823428434112
1540,BertzCT,Chi1v,0.9439771912476279
1541,BertzCT,Chi2n,0.9435075412204605
1542,BertzCT,Chi2v,0.9476437318283416
1543,BertzCT,Chi3n,0.9436731461233588
1544,BertzCT,Chi3v,0.9560753464965392
1545,BertzCT,Chi4n,0.9473550030409756
1546,BertzCT,Chi4v,0.9589499572120143
1547,BertzCT,HallKierAlpha,-0.8240274857870441
1548,BertzCT,Ipc,0.9715839316514477
1549,BertzCT,Kappa1,0.9102224856264239
1550,BertzCT,Kappa2,0.8467325685347927
1551,BertzCT,Kappa3,0.6099266408497291
1552,BertzCT,LabuteASA,0.9598232156260166
1553,BertzCT,PEOE_VSA1,0.7982383404367795
1554,BertzCT,SMR_VSA1,0.8022230864360526
1555,BertzCT,SlogP_VSA2,0.7626803114964611
1556,BertzCT,SlogP_VSA3,0.7751775946985009
1557,BertzCT,TPSA,0.8508037387467009
1558,BertzCT,FractionCSP3,0.10926062797733586
1559,BertzCT,HeavyAtomCount,0.9678566175046829
1560,BertzCT,NOCount,0.8835546183946621
1561,BertzCT,NumHAcceptors,0.8675577615332818
1562,BertzCT,NumHeteroatoms,0.8770183039709218
1563,BertzCT,NumRotatableBonds,0.8132790475387545
1564,BertzCT,MolLogP,-0.00815351767687055
1565,BertzCT,MolMR,0.9466350353474848
1566,Chi0,mass,0.992389152920149
1567,Chi0,MaxEStateIndex,0.9289416272104861
1568,Chi0,MinEStateIndex,-0.6571846728895778
1569,Chi0,MaxAbsEStateIndex,0.9289416272104861
1570,Chi0,MinAbsEStateIndex,-0.36847443841483773
1571,Chi0,qed,-0.7697827566300104
1572,Chi0,MolWt,0.9924245314530235
1573,Chi0,HeavyAtomMolWt,0.9906955315957293
1574,Chi0,ExactMolWt,0.9924183626143398
1575,Chi0,NumValenceElectrons,0.998807361675166
1576,Chi0,MaxPartialCharge,0.558867614732404
1577,Chi0,MinPartialCharge,-0.5604744400596631
1578,Chi0,MaxAbsPartialCharge,0.4611008062541597
1579,Chi0,MinAbsPartialCharge,0.5483027381250921
1580,Chi0,FpDensityMorgan1,-0.6818013344247961
1581,Chi0,FpDensityMorgan2,-0.49393941067438407
1582,Chi0,FpDensityMorgan3,-0.1697956366170699
1583,Chi0,BCUT2D_MWHI,0.5671121470699652
1584,Chi0,BCUT2D_MWLOW,-0.5932761539444861
1585,Chi0,BCUT2D_CHGHI,0.7149814456276402
1586,Chi0,BCUT2D_CHGLO,-0.6864845268684319
1587,Chi0,BCUT2D_LOGPHI,0.8025818140174804
1588,Chi0,BCUT2D_LOGPLOW,-0.42581059799737464
1589,Chi0,BCUT2D_MRHI,0.5452888853659232
1590,Chi0,BCUT2D_MRLOW,-0.3595403237360127
1591,Chi0,BalabanJ,-0.3298205766920508
1592,Chi0,BertzCT,0.9632487071375296
1593,Chi0,Chi0,1.0
1594,Chi0,Chi0n,0.9926160838211957
1595,Chi0,Chi0v,0.9917554690075696
1596,Chi0,Chi1,0.9976243509043712
1597,Chi0,Chi1n,0.9854225036142927
1598,Chi0,Chi1v,0.9852278780927656
1599,Chi0,Chi2n,0.9857252975821789
1600,Chi0,Chi2v,0.9836420574370419
1601,Chi0,Chi3n,0.9774920331911467
1602,Chi0,Chi3v,0.9830331338454678
1603,Chi0,Chi4n,0.9698302801993354
1604,Chi0,Chi4v,0.974839055252806
1605,Chi0,HallKierAlpha,-0.730488953683477
1606,Chi0,Ipc,0.9946733593925587
1607,Chi0,Kappa1,0.9715635761026
1608,Chi0,Kappa2,0.9358615179988512
1609,Chi0,Kappa3,0.7234597962168328
1610,Chi0,LabuteASA,0.9953866587708028
1611,Chi0,PEOE_VSA1,0.8121691204673591
1612,Chi0,SMR_VSA1,0.8423829559076942
1613,Chi0,SlogP_VSA2,0.8040702882640882
1614,Chi0,SlogP_VSA3,0.8073100946361466
1615,Chi0,TPSA,0.8490877290334691
1616,Chi0,FractionCSP3,0.30378740640240626
1617,Chi0,HeavyAtomCount,0.9989669184103692
1618,Chi0,NOCount,0.8807240897898813
1619,Chi0,NumHAcceptors,0.8703587708211478
1620,Chi0,NumHeteroatoms,0.874948259729461
1621,Chi0,NumRotatableBonds,0.9142258305137283
1622,Chi0,MolLogP,0.023985791409940137
1623,Chi0,MolMR,0.981191587884078
1624,Chi0n,mass,0.9838506093830394
1625,Chi0n,MaxEStateIndex,0.9192282656228832
1626,Chi0n,MinEStateIndex,-0.5954598759171535
1627,Chi0n,MaxAbsEStateIndex,0.9192282656228832
1628,Chi0n,MinAbsEStateIndex,-0.3909156420234385
1629,Chi0n,qed,-0.7532980712491062
1630,Chi0n,MolWt,0.9838812110807866
1631,Chi0n,HeavyAtomMolWt,0.9792769129806036
1632,Chi0n,ExactMolWt,0.9838759566613926
1633,Chi0n,NumValenceElectrons,0.9937562591974286
1634,Chi0n,MaxPartialCharge,0.541667949381532
1635,Chi0n,MinPartialCharge,-0.5204223951416737
1636,Chi0n,MaxAbsPartialCharge,0.42322669616298647
1637,Chi0n,MinAbsPartialCharge,0.5289660308717786
1638,Chi0n,FpDensityMorgan1,-0.6935692057032375
1639,Chi0n,FpDensityMorgan2,-0.4993890405951945
1640,Chi0n,FpDensityMorgan3,-0.17454894807441454
1641,Chi0n,BCUT2D_MWHI,0.5315333973228376
1642,Chi0n,BCUT2D_MWLOW,-0.5899147170184885
1643,Chi0n,BCUT2D_CHGHI,0.6824918014834231
1644,Chi0n,BCUT2D_CHGLO,-0.6487264039883056
1645,Chi0n,BCUT2D_LOGPHI,0.7816380654041458
1646,Chi0n,BCUT2D_LOGPLOW,-0.3973943278413265
1647,Chi0n,BCUT2D_MRHI,0.511009573503325
1648,Chi0n,BCUT2D_MRLOW,-0.3309297472930091
1649,Chi0n,BalabanJ,-0.3221877875296522
1650,Chi0n,BertzCT,0.949729821877997
1651,Chi0n,Chi0,0.9926160838211956
1652,Chi0n,Chi0n,0.9999999999999998
1653,Chi0n,Chi0v,0.994941284815519
1654,Chi0n,Chi1,0.9952942374883741
1655,Chi0n,Chi1n,0.997329150157189
1656,Chi0n,Chi1v,0.9858059541736371
1657,Chi0n,Chi2n,0.9955514498161335
1658,Chi0n,Chi2v,0.9819635903964656
1659,Chi0n,Chi3n,0.9879467172905926
1660,Chi0n,Chi3v,0.9839868012451829
1661,Chi0n,Chi4n,0.9808149162665708
1662,Chi0n,Chi4v,0.9755980149505192
1663,Chi0n,HallKierAlpha,-0.7220828343460545
1664,Chi0n,Ipc,0.9930880765772955
1665,Chi0n,Kappa1,0.968389170607459
1666,Chi0n,Kappa2,0.9482536180579542
1667,Chi0n,Kappa3,0.7310839744022877
1668,Chi0n,LabuteASA,0.9952023899827572
1669,Chi0n,PEOE_VSA1,0.7585194992367935
1670,Chi0n,SMR_VSA1,0.793055547703078
1671,Chi0n,SlogP_VSA2,0.7712614790514918
1672,Chi0n,SlogP_VSA3,0.7777716767048994
1673,Chi0n,TPSA,0.796824039381128
1674,Chi0n,FractionCSP3,0.32427761485414713
1675,Chi0n,HeavyAtomCount,0.9941348341717138
1676,Chi0n,NOCount,0.8344953064787382
1677,Chi0n,NumHAcceptors,0.8210370125762626
1678,Chi0n,NumHeteroatoms,0.8280438668080077
1679,Chi0n,NumRotatableBonds,0.919831291022424
1680,Chi0n,MolLogP,0.09897923143171776
1681,Chi0n,MolMR,0.9941872968480652
1682,Chi0v,mass,0.993030406420581
1683,Chi0v,MaxEStateIndex,0.9193291305278415
1684,Chi0v,MinEStateIndex,-0.6283983516501629
1685,Chi0v,MaxAbsEStateIndex,0.9193291305278415
1686,Chi0v,MinAbsEStateIndex,-0.39659694924700123
1687,Chi0v,qed,-0.7513194029364455
1688,Chi0v,MolWt,0.9930574269615524
1689,Chi0v,HeavyAtomMolWt,0.9897621921252399
1690,Chi0v,ExactMolWt,0.9930336952983179
1691,Chi0v,NumValenceElectrons,0.9942825406895907
1692,Chi0v,MaxPartialCharge,0.5603516990621172
1693,Chi0v,MinPartialCharge,-0.5369777452343771
1694,Chi0v,MaxAbsPartialCharge,0.4558457359193111
1695,Chi0v,MinAbsPartialCharge,0.5407211865959713
1696,Chi0v,FpDensityMorgan1,-0.6946647000611534
1697,Chi0v,FpDensityMorgan2,-0.5044884683368076
1698,Chi0v,FpDensityMorgan3,-0.17674871460223418
1699,Chi0v,BCUT2D_MWHI,0.5628561571969427
1700,Chi0v,BCUT2D_MWLOW,-0.6008000535648917
1701,Chi0v,BCUT2D_CHGHI,0.6840011601797756
1702,Chi0v,BCUT2D_CHGLO,-0.6591574217400421
1703,Chi0v,BCUT2D_LOGPHI,0.7963125429440931
1704,Chi0v,BCUT2D_LOGPLOW,-0.3899573767742178
1705,Chi0v,BCUT2D_MRHI,0.5419302370179506
1706,Chi0v,BCUT2D_MRLOW,-0.3386632974266749
1707,Chi0v,BalabanJ,-0.3372198650332228
1708,Chi0v,BertzCT,0.9504353191128684
1709,Chi0v,Chi0,0.9917554690075696
1710,Chi0v,Chi0n,0.994941284815519
1711,Chi0v,Chi0v,1.0
1712,Chi0v,Chi1,0.9921349188127628
1713,Chi0v,Chi1n,0.9893484168879456
1714,Chi0v,Chi1v,0.9913988324226715
1715,Chi0v,Chi2n,0.9881897158346237
1716,Chi0v,Chi2v,0.9883259414611425
1717,Chi0v,Chi3n,0.9786560496320316
1718,Chi0v,Chi3v,0.9861445140873789
1719,Chi0v,Chi4n,0.9720653865976451
1720,Chi0v,Chi4v,0.9788171686587114
1721,Chi0v,HallKierAlpha,-0.6987375778633265
1722,Chi0v,Ipc,0.9892609985113684
1723,Chi0v,Kappa1,0.9783812718148456
1724,Chi0v,Kappa2,0.9526466603321706
1725,Chi0v,Kappa3,0.749707330619331
1726,Chi0v,LabuteASA,0.9969376262747983
1727,Chi0v,PEOE_VSA1,0.7691155530652444
1728,Chi0v,SMR_VSA1,0.8158415387104173
1729,Chi0v,SlogP_VSA2,0.7699321550948696
1730,Chi0v,SlogP_VSA3,0.8052110272546792
1731,Chi0v,TPSA,0.8101798367413207
1732,Chi0v,FractionCSP3,0.32033182841627916
1733,Chi0v,HeavyAtomCount,0.9931497701642564
1734,Chi0v,NOCount,0.8464341124993887
1735,Chi0v,NumHAcceptors,0.8355038639421125
1736,Chi0v,NumHeteroatoms,0.8476684095863742
1737,Chi0v,NumRotatableBonds,0.9186283201493777
1738,Chi0v,MolLogP,0.08474171141711762
1739,Chi0v,MolMR,0.9886211879571696
1740,Chi1,mass,0.9898196798146932
1741,Chi1,MaxEStateIndex,0.9266244704048635
1742,Chi1,MinEStateIndex,-0.6301132514112111
1743,Chi1,MaxAbsEStateIndex,0.9266244704048635
1744,Chi1,MinAbsEStateIndex,-0.38621953625037775
1745,Chi1,qed,-0.7574181153610277
1746,Chi1,MolWt,0.9898516115353371
1747,Chi1,HeavyAtomMolWt,0.9875224642097787
1748,Chi1,ExactMolWt,0.989848181694945
1749,Chi1,NumValenceElectrons,0.9971240160429151
1750,Chi1,MaxPartialCharge,0.5569968728878132
1751,Chi1,MinPartialCharge,-0.5474235159741447
1752,Chi1,MaxAbsPartialCharge,0.44806257656896553
1753,Chi1,MinAbsPartialCharge,0.5461849727602096
1754,Chi1,FpDensityMorgan1,-0.6817484213026009
1755,Chi1,FpDensityMorgan2,-0.48336281446997403
1756,Chi1,FpDensityMorgan3,-0.1512264781191503
1757,Chi1,BCUT2D_MWHI,0.5521579247042488
1758,Chi1,BCUT2D_MWLOW,-0.5852472561882249
1759,Chi1,BCUT2D_CHGHI,0.7068093648863913
1760,Chi1,BCUT2D_CHGLO,-0.6679282186195592
1761,Chi1,BCUT2D_LOGPHI,0.7993324574685816
1762,Chi1,BCUT2D_LOGPLOW,-0.40920580674766416
1763,Chi1,BCUT2D_MRHI,0.5326768567245199
1764,Chi1,BCUT2D_MRLOW,-0.3417508753332802
1765,Chi1,BalabanJ,-0.34625467983561725
1766,Chi1,BertzCT,0.9670966014728221
1767,Chi1,Chi0,0.9976243509043712
1768,Chi1,Chi0n,0.9952942374883742
1769,Chi1,Chi0v,0.9921349188127628
1770,Chi1,Chi1,1.0
1771,Chi1,Chi1n,0.9913233253510921
1772,Chi1,Chi1v,0.9854020214163322
1773,Chi1,Chi2n,0.9895760479371394
1774,Chi1,Chi2v,0.9819682694565317
1775,Chi1,Chi3n,0.9848840045451821
1776,Chi1,Chi3v,0.9858846849565814
1777,Chi1,Chi4n,0.9797484423302001
1778,Chi1,Chi4v,0.9798096907906558
1779,Chi1,HallKierAlpha,-0.7424725027710094
1780,Chi1,Ipc,0.9989709298309736
1781,Chi1,Kappa1,0.9658501532002183
1782,Chi1,Kappa2,0.9345751728036535
1783,Chi1,Kappa3,0.710207801216318
1784,Chi1,LabuteASA,0.9967476716769391
1785,Chi1,PEOE_VSA1,0.7938839005708624
1786,Chi1,SMR_VSA1,0.8223127966961642
1787,Chi1,SlogP_VSA2,0.7948466373204375
1788,Chi1,SlogP_VSA3,0.7948600997607961
1789,Chi1,TPSA,0.8330391013732265
1790,Chi1,FractionCSP3,0.2913374545461375
1791,Chi1,HeavyAtomCount,0.9993234138280003
1792,Chi1,NOCount,0.8683528166089064
1793,Chi1,NumHAcceptors,0.8565068310786637
1794,Chi1,NumHeteroatoms,0.8613624358981097
1795,Chi1,NumRotatableBonds,0.9070411890845618
1796,Chi1,MolLogP,0.05188976684292318
1797,Chi1,MolMR,0.9882678712743257
1798,Chi1n,mass,0.9754179667971461
1799,Chi1n,MaxEStateIndex,0.9100751816660841
1800,Chi1n,MinEStateIndex,-0.5704855390103787
1801,Chi1n,MaxAbsEStateIndex,0.9100751816660841
1802,Chi1n,MinAbsEStateIndex,-0.3919870301736689
1803,Chi1n,qed,-0.7481780852861281
1804,Chi1n,MolWt,0.9754423369864483
1805,Chi1n,HeavyAtomMolWt,0.969692340484794
1806,Chi1n,ExactMolWt,0.9754459225575741
1807,Chi1n,NumValenceElectrons,0.9878912593271768
1808,Chi1n,MaxPartialCharge,0.5282377588151448
1809,Chi1n,MinPartialCharge,-0.49611187937963785
1810,Chi1n,MaxAbsPartialCharge,0.3972677455513584
1811,Chi1n,MinAbsPartialCharge,0.516315680274839
1812,Chi1n,FpDensityMorgan1,-0.7015784746542266
1813,Chi1n,FpDensityMorgan2,-0.5025017312300751
1814,Chi1n,FpDensityMorgan3,-0.17544301808296953
1815,Chi1n,BCUT2D_MWHI,0.5150171794080823
1816,Chi1n,BCUT2D_MWLOW,-0.5852301838208566
1817,Chi1n,BCUT2D_CHGHI,0.6757329424093343
1818,Chi1n,BCUT2D_CHGLO,-0.6351486584504299
1819,Chi1n,BCUT2D_LOGPHI,0.7721468648546211
1820,Chi1n,BCUT2D_LOGPLOW,-0.391211748993131
1821,Chi1n,BCUT2D_MRHI,0.49092686483899367
1822,Chi1n,BCUT2D_MRLOW,-0.31702243746778963
1823,Chi1n,BalabanJ,-0.3236836139476841
1824,Chi1n,BertzCT,0.9398823428434112
1825,Chi1n,Chi0,0.9854225036142928
1826,Chi1n,Chi0n,0.9973291501571891
1827,Chi1n,Chi0v,0.9893484168879456
1828,Chi1n,Chi1,0.9913233253510922
1829,Chi1n,Chi1n,1.0
1830,Chi1n,Chi1v,0.9821952634186725
1831,Chi1n,Chi2n,0.9961278335972094
1832,Chi1n,Chi2v,0.9762418679099835
1833,Chi1n,Chi3n,0.9924365740157456
1834,Chi1n,Chi3v,0.9820023065903399
1835,Chi1n,Chi4n,0.986775477259929
1836,Chi1n,Chi4v,0.9747332402418164
1837,Chi1n,HallKierAlpha,-0.7135958315149936
1838,Chi1n,Ipc,0.9904678666685609
1839,Chi1n,Kappa1,0.9586202900571359
1840,Chi1n,Kappa2,0.9452794208095954
1841,Chi1n,Kappa3,0.7208180433811293
1842,Chi1n,LabuteASA,0.9899631666507177
1843,Chi1n,PEOE_VSA1,0.7396098152293427
1844,Chi1n,SMR_VSA1,0.7730405796853668
1845,Chi1n,SlogP_VSA2,0.7639170732459161
1846,Chi1n,SlogP_VSA3,0.7598653149462223
1847,Chi1n,TPSA,0.776338132993585
1848,Chi1n,FractionCSP3,0.3391544212810976
1849,Chi1n,HeavyAtomCount,0.9884386000902939
1850,Chi1n,NOCount,0.8168522935684401
1851,Chi1n,NumHAcceptors,0.8031664937616971
1852,Chi1n,NumHeteroatoms,0.8086820899542204
1853,Chi1n,NumRotatableBonds,0.9133009560613777
1854,Chi1n,MolLogP,0.12349669978211822
1855,Chi1n,MolMR,0.9945911218575445
1856,Chi1v,mass,0.9857598871185577
1857,Chi1v,MaxEStateIndex,0.915421376916131
1858,Chi1v,MinEStateIndex,-0.6648682080209557
1859,Chi1v,MaxAbsEStateIndex,0.915421376916131
1860,Chi1v,MinAbsEStateIndex,-0.36731939793997176
1861,Chi1v,qed,-0.7473475125229313
1862,Chi1v,MolWt,0.9858187341770037
1863,Chi1v,HeavyAtomMolWt,0.9827772405650224
1864,Chi1v,ExactMolWt,0.9857890290426573
1865,Chi1v,NumValenceElectrons,0.9881379642595524
