BiGG,MNXM,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,SMR_VSA1,SlogP_VSA2,SlogP_VSA3,TPSA,FractionCSP3,HeavyAtomCount,NOCount,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,MolLogP,MolMR
ttdcea,MNXM1107981,10.13940043865358,-0.9177245534142452,10.13940043865358,0.2191671917232813,0.3999368133792682,225.35199999999992,200.152,225.18600361991,94,0.0413836168602684,-0.5501718609055201,0.5501718609055201,0.0413836168602684,0.9375,1.5,2.125,16.365127192763072,10.089518138103834,1.902249025228379,-2.0098985161983336,2.073069095624656,-2.208710292771672,5.634959988417912,-0.3053403094798697,3.0332279155773074,185.17436284790148,12.0626316434282,10.542264931172456,10.542264931172456,7.770055610029663,6.618738376504744,6.618738376504744,4.292083601468445,4.292083601468445,2.642702521585705,2.642702521585705,1.6195338865076865,1.6195338865076865,-0.79,3073.4820565622117,15.21,12.28037297677692,13.21,99.749651335041,9.901064578912528,9.901064578912528,5.969305287951849,4.794537184071822,40.13,0.7857142857142857,16,2,2,2,11,3.213400000000001,65.99100000000004
3hcinnm,MNXM1107995,10.753635204081633,-1.0219425547996972,10.753635204081633,0.122649281934996,0.6574613124553851,163.152,156.09599999999998,163.04006766391,62,0.3278211819366863,-0.8724333197989126,0.8724333197989126,0.3278211819366863,1.5,2.25,2.833333333333333,16.364579516277473,10.177156074235702,1.8672592582485976,-2.030613086937977,2.084069308325476,-1.8907189422213693,5.848001539540077,-0.2678781666118097,2.826395262966909,315.3046159437918,8.974691494688164,6.22781179156544,6.22781179156544,5.681540550352057,3.3639058957827204,3.3639058957827204,2.244060918744998,2.244060918744998,1.276452575224723,1.276452575224723,0.7857359839888547,0.7857359839888547,-1.7699999999999998,482.4075746372972,8.327751710654937,3.5717551785978525,2.4578577341745467,69.58661603493832,10.213054789681411,15.007591973753234,11.075832682792557,4.794537184071822,60.36,0.0,12,3,2,3,2,0.8579999999999999,42.557800000000015
nicrnt,MNXM1108016,10.793446054806989,-5.242567666359304,10.793446054806989,0.1841599566781437,0.4009376497152882,333.189,321.093,333.02606475382,122,0.2915490541004777,-0.7898733864990545,0.7898733864990545,0.2915490541004777,1.4090909090909092,2.090909090909091,2.6818181818181817,31.204461874939565,10.12352548466605,2.4790070728398805,-2.29542366867521,2.302499967881357,-2.4626071062024586,7.427301423945388,-0.7654846847675973,2.1405931110744048,602.9804590502167,16.491199352633217,10.97250134995043,11.866928540950346,10.187359167265484,6.091884364245892,7.552477850926333,4.616562626961687,5.769188707708768,3.085809983560648,3.5511089480774727,2.0497218836103217,2.3792204279727827,-1.39,64207.2098481516,16.97163352656287,6.386585671725946,3.871377144827028,123.95423611440192,43.72660097454209,48.29370062233344,41.10114120539108,13.825658400443196,166.11999999999998,0.4545454545454545,22,10,9,11,5,-4.197899999999997,60.44960000000003
h2,MNXM1108018,0.0,0.0,0.0,0.0,0.3462244335196732,2.016,0.0,2.015650064,2,0.0,0.0,0.0,0.0,-666.0,-666.0,-666.0,1.008,1.008,0.0,0.0,0.1125,0.1125,1.112,1.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.853276129399244,0.0,1.426638064699622,0.0,0.0,0.0,0.0,0,0,0,0,0,0.246,2.114
rib__D,MNXM1108051,8.93287037037037,-1.3822685185185193,8.93287037037037,0.4074537037037036,0.3293435256733101,150.12999999999997,140.04999999999998,150.05282342,60,0.1835703054393058,-0.3935665000844275,0.3935665000844275,0.1835703054393058,1.1,1.7,1.9,16.647100204895374,10.14321189236642,2.405555453955143,-2.0910873545011555,2.178485063929138,-2.3316599383114736,4.843663050190403,-0.1324733519773719,2.5262114342098374,116.6059378176129,7.723614639131599,5.2136105304087454,5.2136105304087454,4.663902460147014,2.970477246513216,2.970477246513216,2.228856830659728,2.228856830659728,1.517149118834793,1.517149118834793,0.8797129637297258,0.8797129637297258,-0.2,201.34911625101472,7.90204081632653,2.811342155009452,1.1383411185456385,57.48366857017767,25.162972533162872,25.162972533162872,51.63491743645586,4.736862953800049,90.15,1.0,10,5,5,5,1,-2.5823,29.979199999999988
dhptd,MNXM1108056,10.314305555555556,-1.5393518518518523,10.314305555555556,0.6960185185185184,0.4580210428294641,132.11499999999998,124.05099999999996,132.042258736,52,0.2282770371304606,-0.3931848843862746,0.3931848843862746,0.2282770371304606,1.5555555555555556,2.0,2.111111111111111,16.326576191546327,10.169694215877897,2.167781339715517,-1.9926302072066715,1.8390664762361657,-2.289137218088862,6.374072872074692,-0.1411962538475386,3.880888247861727,128.919684538544,7.439157588755425,4.995380822303815,4.995380822303815,4.09142281507558,2.429598371286538,2.429598371286538,1.6188089497346505,1.6188089497346505,0.8225783787447806,0.8225783787447806,0.3175421216379195,0.3175421216379195,-0.74,75.58143215472592,8.26,3.31790016280339,2.342535254631033,52.110531189895525,10.213054789681411,19.802129157825057,34.49039303467251,9.589074368143644,74.6,0.6,9,4,4,4,3,-1.5023,28.780599999999986
13dpg,MNXM1108073,10.457322530864197,-5.630472608024691,10.457322530864197,1.3302469135802468,0.4738219572136872,262.003,257.97099999999995,261.93016390764006,90,0.3402296207996397,-0.7898731753299251,0.7898731753299251,0.3402296207996397,1.2,1.6666666666666667,2.0,31.205996287147087,10.395158988576092,2.1811842898471125,-2.308246293272844,2.270892176346785,-2.3177935261464406,7.434993091321671,-0.3420495075038726,4.123563157630083,310.62919048309067,12.276020881938894,6.800332451050815,8.589186833050647,6.511637233826859,3.1126392265449576,6.033826199905842,2.116313765127108,4.345941222709158,0.86437016301681,1.733220779872552,0.4009609021799371,1.0667999430518569,-0.31,714.813762514425,14.69,5.149981998527831,8.669396754621607,82.92813792561051,42.8577646991369,47.65230188320872,23.78668103505377,22.972128077358114,182.14,0.6666666666666666,15,10,10,12,5,-4.435499999999998,33.2638
etoh,MNXM1108092,7.569444444444445,0.25,7.569444444444445,0.25,0.4068079656553945,46.069,40.021,46.041864812,20,0.0402205817490864,-0.3966637147812598,0.3966637147812598,0.0402205817490864,2.0,2.0,2.0,16.248991329327914,10.908168035086373,1.3402935186707785,-1.52235869276019,1.2962426382141046,-1.568363547035574,3.835802335589486,0.3184056131739115,1.6329931618554523,2.754887502163468,2.7071067811865475,2.1543203766865053,2.1543203766865053,1.4142135623730951,1.0233345472033857,1.0233345472033857,0.3162277660168379,0.3162277660168379,0.0,0.0,0.0,0.0,-0.04,2.754887502163468,2.9600000000000004,1.96,1.9600000000000035,19.89842689442217,5.106527394840706,5.106527394840706,11.713409359353625,0.0,20.23,1.0,3,1,1,1,0,-0.0014,12.759800000000002
ppp9,MNXM1108136,11.40929822529029,-1.1403357332145558,11.40929822529029,0.1452276154930447,0.4046274673338278,560.6540000000003,528.3980000000004,560.24345266382,214,0.0732892452365546,-0.5501594932117038,0.5501594932117038,0.0732892452365546,0.7142857142857143,1.261904761904762,1.9285714285714288,16.36815696729381,10.000302623368714,2.197325948104782,-2.05864291440276,2.360426452594546,-2.219375334459572,5.978348914619331,-0.3064730217821803,1.9411625063803188,1916.780363994272,30.29179978202493,24.234162655112407,24.234162655112407,20.014478106095098,13.828385261176592,13.828385261176592,10.683341526199094,10.683341526199094,8.20141322534923,8.20141322534923,5.759462764499828,5.759462764499828,-4.98,2111073571.5470035,28.54516247678352,11.122929749523635,5.11457534073436,243.44664479416969,29.770086199719472,19.802129157825057,31.87452465969253,16.00989599106965,137.62,0.2352941176470588,42,8,6,8,8,4.834640000000004,163.3083999999997
2dr1p,MNXM1108138,10.114759542705972,-5.096147959183675,10.114759542705972,0.1391898148148147,0.4876825975538167,212.094,203.022,212.00968641782,78,0.1650285775241576,-0.7897891453896272,0.7897891453896272,0.1650285775241576,1.6153846153846154,2.230769230769231,2.6153846153846154,31.204462376009044,10.182674563250734,2.338940843157903,-2.3075579036599696,2.328844069961624,-2.2498959318065737,7.427475050062087,-0.3515470344346889,2.4457355747578893,212.9284413856168,10.060477932315068,6.529146608761162,7.423573799761078,5.920833517085959,3.569908385015691,5.030501871696133,2.642339774036396,3.747585475714204,1.61628724979332,2.1096236346228547,1.0667404682403308,1.4904806054967146,-0.0099999999999999,652.2072119945523,11.066982294072364,4.015731233505844,3.318182206149908,74.14682447415963,33.825536395629555,33.825536395629555,35.31789625902615,13.825658400443196,122.11,1.0,13,7,7,8,3,-2.700099999999998,35.0621
gal,MNXM1108175,9.119537037037038,-1.5689351851851858,9.119537037037038,0.5257870370370368,0.290152854529958,180.156,168.05999999999997,180.063388104,72,0.183570328512782,-0.3935665160029449,0.3935665160029449,0.183570328512782,0.9166666666666666,1.5,2.0,16.639742085644844,9.995184470405995,2.419213978633282,-2.36881763402475,2.184436367464321,-2.5790512396044125,4.874163848085257,-0.2861114418889685,2.634408987061597,146.2188491003481,9.300964908321223,6.238174395098331,6.238174395098331,5.574586062669974,3.5620094695937103,3.5620094695937103,2.719449317389574,2.719449317389574,1.867059489777345,1.867059489777345,1.0817338105856502,1.0817338105856502,-0.24,454.5175035427365,9.845034013605442,3.648916103234773,1.5817587586505184,68.64284443677028,30.269499928003576,30.269499928003576,62.845411219044855,4.736862953800049,110.38,1.0,12,6,6,6,1,-3.2213999999999987,35.98599999999999
asp__L,MNXM1108206,9.818657407407407,-1.4537962962962958,9.818657407407407,0.6435185185185186,0.4428176810249004,132.095,126.04699999999998,132.03023125191,52,0.3203615787171026,-0.5500914762837285,0.5500914762837285,0.3203615787171026,1.6666666666666667,2.111111111111111,2.2222222222222223,16.374459508080403,10.219120554237676,2.095154663101293,-2.0429507015014874,1.834751148531772,-2.3700287288524096,5.788936753430623,-0.3056077066299356,3.632432151939845,132.52932501298082,7.439157588755425,4.533765786457346,4.533765786457346,4.036581260209188,2.219789382431057,2.219789382431057,1.520863353443058,1.520863353443058,0.7037772767252216,0.7037772767252216,0.2668685913237015,0.2668685913237015,-1.1,60.47184355343589,7.899999999999999,3.032306526953668,3.479710144927536,51.08547977251164,20.74125945091542,19.802129157825057,23.086978799892364,9.589074368143644,103.45,0.5,9,5,4,5,3,-2.4617,25.235199999999995
3sala,MNXM1108289,9.854166666666668,-2.1620679012345683,9.854166666666668,0.4837962962962965,0.4276431659525564,152.15099999999998,146.10299999999998,152.00230225191,54,0.1542719205256934,-0.5484162852818076,0.5484162852818076,0.1542719205256934,1.8888888888888888,2.333333333333333,2.4444444444444446,32.20918839814072,10.376436634649163,2.048575436222276,-2.0757801512001235,1.7861679371217367,-2.446481480184037,7.788048233739826,-0.3063703098391377,3.632432151939845,135.77443751081734,7.439157588755425,4.442014076921209,5.258510657848936,4.036581260209188,2.076421035952408,3.3522530101454766,1.4136815070109614,2.3899871889869577,0.6248847893468623,1.2691555077313443,0.2216467305980751,0.6649401917942253,-0.4600000000000001,60.47184355343589,8.539999999999997,3.5434808749653883,4.07050397877984,54.14227363770521,20.18748192976508,18.66271294476736,26.52564808970143,15.874979949592184,103.45000000000002,0.6666666666666666,9,5,4,6,3,-2.7147,28.6206
adphep_LD,MNXM1108522,12.196968340874088,-5.967427791594643,12.196968340874088,0.0160198128844515,0.1150272367201547,617.3540000000003,592.1540000000005,617.0782501398197,226,0.2763111139695292,-0.7558706197995284,0.7558706197995284,0.2763111139695292,1.0,1.7,2.375,31.270371905793663,9.955870393723366,2.484961922698133,-2.429732708073219,2.5665055931284337,-2.612102283005001,7.593082208536463,-0.3126263849273652,1.3808987645415531,1285.6697244840454,29.568185142893327,19.907778417512453,21.696632799512287,18.65350342298952,11.25046104967756,14.17164802303845,8.697285640675968,11.608354687843027,6.001168299110222,8.532448573846631,3.992817896396641,6.073511013599427,-1.7500000000000009,443836628.3718781,31.191487603305784,11.857579221487075,6.345800790708732,222.71372853064344,65.26365551586397,77.49446313989986,123.6002487348654,31.961948170509977,337.64000000000004,0.7058823529411765,40,21,21,23,10,-5.824899999999992,118.768
gal_bD,MNXM112,9.119537037037038,-1.5689351851851858,9.119537037037038,0.5257870370370368,0.290152854529958,180.156,168.05999999999997,180.063388104,72,0.183570328512782,-0.3935665160029449,0.3935665160029449,0.183570328512782,0.9166666666666666,1.5,2.0,16.639742085644844,9.995184470405995,2.419213978633282,-2.36881763402475,2.184436367464321,-2.5790512396044125,4.874163848085257,-0.2861114418889685,2.634408987061597,146.2188491003481,9.300964908321223,6.238174395098331,6.238174395098331,5.574586062669974,3.5620094695937103,3.5620094695937103,2.719449317389574,2.719449317389574,1.867059489777345,1.867059489777345,1.0817338105856502,1.0817338105856502,-0.24,454.5175035427365,9.845034013605442,3.648916103234773,1.5817587586505184,68.64284443677028,30.269499928003576,30.269499928003576,62.845411219044855,4.736862953800049,110.38,1.0,12,6,6,6,1,-3.2213999999999987,35.98599999999999
pro__L,MNXM114,10.139074074074074,-0.7199074074074072,10.139074074074074,0.2685185185185188,0.4982089208893278,115.132,106.06,115.063328528,46,0.3201918797186009,-0.4800807667669501,0.4800807667669501,0.3201918797186009,1.75,2.5,2.75,16.367972584147495,10.225316317979114,2.1955553071595424,-1.9903346842688168,2.028683380277273,-2.294649190942297,5.731892573375668,-0.1385174328605662,2.3499367387767807,96.6017921972316,5.983127663125442,4.55413249871309,4.55413249871309,3.804530452640311,2.766882893228673,2.766882893228673,1.987176196170154,1.987176196170154,1.3584088961206902,1.3584088961206902,0.8953267200055974,0.8953267200055974,-0.5700000000000001,93.1025933890692,5.564589502018842,2.1320002271579725,0.9795771931582414,47.69880636773457,10.423315998847038,9.901064578912528,23.66242991785309,4.794537184071822,49.33,0.8,8,3,2,3,1,-0.1769999999999998,28.660499999999992
dann,MNXM1140,10.169865782732847,-0.713125262450659,10.169865782732847,0.1572482048374901,0.4914182419454594,189.279,168.11099999999996,189.15975433209,78,0.3028395565642838,-0.4812303897851763,0.4812303897851763,0.3028395565642838,1.4615384615384617,2.076923076923077,2.5384615384615383,16.365127128503918,10.033029471782877,2.0932455051246226,-2.1126802774175624,2.0501129659390056,-2.662199176448231,5.66015715169427,-0.4184052617777109,3.2065501298078,148.55012792536496,10.267584713501616,8.330153380651986,8.330153380651986,6.036581260209189,4.841797850359202,4.841797850359202,3.634212344311606,3.634212344311606,2.159001425632869,2.159001425632869,1.1175600450068963,1.1175600450068963,-0.6100000000000001,519.8603880198714,12.390000000000002,6.857939747484693,7.741185250219492,79.29432518926762,16.573862349165076,15.634732056074713,23.159514341088475,4.794537184071822,90.96,0.8888888888888888,13,4,2,4,7,-0.0207999999999979,51.04630000000001
2aobut,MNXM114087,10.079351851851852,-1.3518518518518523,10.079351851851852,0.5300925925925923,0.4538090492083287,117.104,110.048,117.042593084,46,0.3277262953235866,-0.479750043931207,0.479750043931207,0.3277262953235866,1.625,2.0,2.0,16.368521801092324,10.2215049307006,2.1472325835812334,-1.9615604815765264,1.7746362618131035,-2.361199657367401,6.001755421628754,-0.1411763446738429,3.827495625290436,106.4518303660921,6.732050807568877,4.418410714806936,4.418410714806936,3.553418012614795,2.042538690736801,2.042538690736801,1.4265589786441084,1.4265589786441084,0.7040234493365688,0.7040234493365688,0.1738838625866401,0.1738838625866401,-0.8999999999999999,39.36806555425064,7.1000000000000005,2.4182441700960218,1.700674469351319,46.291246020315626,10.84019487200289,14.69560176298435,22.90091845830545,9.589074368143644,80.39,0.5,8,4,3,4,2,-1.0127000000000004,26.292199999999998
sucorn,MNXM1152,11.10092545351474,-1.1971064814814814,11.10092545351474,0.1851634542705971,0.3543600479082125,231.228,216.10799999999995,231.09864515991,92,0.3278680312803827,-0.861962153986713,0.861962153986713,0.3278680312803827,1.3125,1.9375,2.375,16.370808461412473,10.143226034158983,2.1399464061941167,-2.13328465858496,2.027864142921647,-2.263077597089855,5.812131570081513,-0.2195741689356324,4.273953554917922,277.07291014780816,12.55204176387779,8.756620102203453,8.756620102203453,7.468432912787327,4.853670215401979,4.853670215401979,3.201515635032621,3.201515635032621,1.8193048623973755,1.8193048623973755,1.0066737092809612,1.0066737092809612,-1.63,2192.3730247200133,14.370000000000005,7.634374280021897,6.769286478953966,92.59974658255082,21.0532496616843,24.90865655266576,40.63600794500325,9.589074368143644,136.04,0.6666666666666666,16,7,5,7,8,-1.197899999999998,54.01700000000001
slnt,MNXM1157,8.541666666666666,-3.7916666666666665,8.541666666666666,3.7916666666666665,0.3281672796660576,126.957,126.957,127.90236231982,26,0.0,0.0,0.0,0.0,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8030394876740514,26.264662506490403,3.5773502691896257,1.6329931618554523,3.3460652149512318,1.7320508075688772,0.5000000000000001,2.598076211353316,0.2041241452319316,1.0606601717798214,0.0,0.0,0.0,0.0,0.2394805194805194,3.2451124978365318,4.239480519480519,1.5481719883708336,59.99102977814204,27.61387238727466,0.0,12.212429966923564,14.49233776303324,3.8347219709212665,63.19,0.0,4,3,3,4,0,-2.8776,6.440499999999999
frulysp,MNXM11605,10.710336292175809,-4.776936039437589,10.710336292175809,0.2690276908003279,0.1395587428497952,388.3100000000001,363.11000000000007,388.12468163,148,0.4691706825116353,-0.4800864475709197,0.4800864475709197,0.4691706825116353,1.2,1.84,2.4,31.204462178250747,9.98121928106942,2.43648719647188,-2.4034663769330016,2.363883582727448,-2.6213695548766243,7.458300029958951,-0.2350044668550311,2.434480450149824,474.81223730025647,19.198306133819763,13.34047412061528,14.234901311615197,11.525563124717008,7.641622546656642,9.171919289996865,5.747892338137609,6.98724512932692,3.72392685578552,4.209347417300301,2.284672951788437,2.625788705594195,-0.6600000000000001,157883.80947804966,22.381084634346752,9.877945089174714,7.623265661394346,143.3411617599925,40.68346321583001,48.83312836938279,86.01948399412116,18.620195584515017,212.02999999999997,0.9166666666666666,25,12,9,13,10,-2.924899999999995,82.14240000000001
2mecdp,MNXM1168,11.067916666666669,-5.225354938271606,11.067916666666669,0.7799228395061726,0.5232200108732382,276.074,265.994,275.98110231982,96,0.2745790842278945,-0.7558706229414891,0.7558706229414891,0.2745790842278945,1.4375,2.0,2.5,31.27036832820617,10.015961179365728,2.412397102270948,-2.419625162238373,2.58526452257418,-2.486959204207715,7.593468734790054,-0.2649658600457165,3.0149651761054903,355.8085077176055,12.612884175122364,8.138156246809595,9.927010628809423,7.102700818994492,4.078296237923138,6.999483211284021,3.349707225646567,6.232531947970795,1.9297001664265088,4.635688814740893,0.951369348448631,3.2670680428434,0.1799999999999998,1690.834473228403,14.241804697156985,4.453330722663397,3.3343266729150387,90.80998037814162,29.04737231861,42.48810025809624,35.13183591743923,22.48822226290988,148.40999999999997,1.0,16,9,9,11,1,-1.9014999999999984,44.83260000000003
urea,MNXM117,7.416666666666666,-0.8333333333333333,7.416666666666666,0.8333333333333333,0.2587948158744877,60.056,56.024,60.032362748,24,0.2759781240511293,-0.4811594109902649,0.4811594109902649,0.2759781240511293,2.0,2.0,2.0,16.276832820885172,11.2554807803868,1.563379859290811,-1.671878622376209,1.2463472170727872,-2.0493192326659404,5.63977550867132,0.5371762084596969,2.8030394876740514,29.019550008653876,3.5773502691896257,2.024563864689584,2.024563864689584,1.7320508075688772,0.7622819323447918,0.7622819323447918,0.3852404110459765,0.3852404110459765,0.0,0.0,0.0,0.0,-0.73,3.2451124978365318,3.2700000000000005,0.7105286343612336,0.173734284105836,23.558726476303068,10.84019487200289,5.106527394840706,11.128207522184884,0.0,70.10000000000001,0.0,4,3,1,3,0,-0.5621299999999998,14.5429
3dhgulnp,MNXM1170,10.888732048374903,-5.405889768973433,10.888732048374903,1.2530237465356509,0.2965296531495333,271.09399999999994,263.03,270.98715382573005,100,0.1976248683405072,-0.7898733861841635,0.7898733861841635,0.1976248683405072,1.2352941176470589,1.7058823529411764,2.0588235294117645,31.204461421734653,10.058999598241622,2.299989867344731,-2.300925704743197,2.2427520516212223,-2.4922716852512425,7.427298825083834,-0.3428001468655659,4.3993386564907855,333.6878242257132,13.800964908321223,8.085750004002298,8.980177195002215,7.559236629528226,4.013548010453949,5.474141497134391,2.879105639646596,4.031731720393673,1.5521389422434688,2.0174379067602928,0.726316036564304,1.0616231856484133,-0.8700000000000001,2421.199227434534,16.13,6.168228077157347,5.842105374320597,94.31556421705814,44.09626541558274,48.89080259965456,51.99091354659672,18.67786981478679,190.31,0.6666666666666666,17,10,10,11,7,-5.766599999999997,41.592900000000014
4h2opntn,MNXM1176,10.131203703703704,-1.7399074074074072,10.131203703703704,0.3726851851851851,0.4525796223227425,131.10699999999997,124.05099999999996,131.03498228391,52,0.1803339935226536,-0.5417080149945475,0.5417080149945475,0.1803339935226536,1.6666666666666667,2.111111111111111,2.2222222222222223,16.376121985932162,10.190480939570744,2.048742371787168,-2.013705477832725,1.882322270069152,-2.327101178071468,6.31191164315605,-0.2997310351511066,3.6474246915365,126.919684538544,7.439157588755425,4.95641551726772,4.95641551726772,4.036581260209188,2.4597232756897185,2.4597232756897185,1.763779325053285,1.763779325053285,0.708477544729498,0.708477544729498,0.3516400853663928,0.3516400853663928,-0.8999999999999999,60.47184355343589,8.1,3.19032725516242,3.66338028169014,52.110531189895525,15.007591973753232,19.802129157825057,22.9630440169058,9.589074368143644,77.43,0.6,9,4,4,4,3,-1.9236999999999995,26.311799999999987
4pasp,MNXM1177,10.447986111111112,-5.17672335600907,10.447986111111112,0.8937268518518522,0.452902598074102,211.066,205.018,210.98928532182003,76,0.3187849817924837,-0.7461519190243426,0.7461519190243426,0.3187849817924837,1.6153846153846154,2.076923076923077,2.3846153846153846,31.20446176282848,10.218935689287424,2.1509137980451607,-2.166505281625779,2.302370478004838,-2.428797302585729,7.449118415323893,-0.3072798928186782,4.031557013234686,257.2181569982583,10.646264369941973,6.205724253348894,7.10015144434881,5.721032672076699,2.9480292874181764,4.443474402428508,2.061504144128865,3.181189874020516,0.9065072499931776,1.3408631507095097,0.4288273499247311,0.7606986267109845,-0.95,317.16174851492787,12.05,4.332557428596384,6.232830874124069,72.54286942868961,29.94530242329148,33.571220415132444,22.873863007804136,18.67786981478679,152.81,0.5,13,8,7,9,4,-3.5423999999999998,33.51669999999999
